ID	Gene Name	Species
100500903	microRNA 3913-1(MIR3913-1)	Homo sapiens	
100500868	microRNA 3913-2(MIR3913-2)	Homo sapiens	
100500803	microRNA 3919(MIR3919)	Homo sapiens	
100500834	microRNA 3924(MIR3924)	Homo sapiens	
100500891	microRNA 3935(MIR3935)	Homo sapiens	
100500904	microRNA 3942(MIR3942)	Homo sapiens	
100616257	microRNA 3975(MIR3975)	Homo sapiens	
100422894	microRNA 4260(MIR4260)	Homo sapiens	
100422888	microRNA 4264(MIR4264)	Homo sapiens	
100422959	microRNA 4268(MIR4268)	Homo sapiens	
100422887	microRNA 4280(MIR4280)	Homo sapiens	
100423005	microRNA 4282(MIR4282)	Homo sapiens	
100422903	microRNA 4288(MIR4288)	Homo sapiens	
100422895	microRNA 4294(MIR4294)	Homo sapiens	
100422897	microRNA 4302(MIR4302)	Homo sapiens	
100422924	microRNA 4303(MIR4303)	Homo sapiens	
100422883	microRNA 4325(MIR4325)	Homo sapiens	
100616272	microRNA 4422(MIR4422)	Homo sapiens	
100616481	microRNA 4423(MIR4423)	Homo sapiens	
100616473	microRNA 4432(MIR4432)	Homo sapiens	
100616207	microRNA 4439(MIR4439)	Homo sapiens	
100616436	microRNA 4449(MIR4449)	Homo sapiens	
100616451	microRNA 4471(MIR4471)	Homo sapiens	
100616327	microRNA 4484(MIR4484)	Homo sapiens	
100616179	microRNA 4498(MIR4498)	Homo sapiens	
100616182	microRNA 4500(MIR4500)	Homo sapiens	
100616275	microRNA 4508(MIR4508)	Homo sapiens	
100616379	microRNA 4511(MIR4511)	Homo sapiens	
100616326	microRNA 4636(MIR4636)	Homo sapiens	
100616352	microRNA 4642(MIR4642)	Homo sapiens	
100616206	microRNA 4652(MIR4652)	Homo sapiens	
100616350	microRNA 4660(MIR4660)	Homo sapiens	
100616245	microRNA 4661(MIR4661)	Homo sapiens	
100616113	microRNA 4680(MIR4680)	Homo sapiens	
100616457	microRNA 4693(MIR4693)	Homo sapiens	
100616239	microRNA 4705(MIR4705)	Homo sapiens	
100616369	microRNA 4713(MIR4713)	Homo sapiens	
100616243	microRNA 4759(MIR4759)	Homo sapiens	
100616373	microRNA 4770(MIR4770)	Homo sapiens	
100616361	microRNA 4775(MIR4775)	Homo sapiens	
100616267	microRNA 4776-1(MIR4776-1)	Homo sapiens	
100616472	microRNA 4776-2(MIR4776-2)	Homo sapiens	
100616334	microRNA 4790(MIR4790)	Homo sapiens	
100616291	microRNA 4791(MIR4791)	Homo sapiens	
100616246	microRNA 4799(MIR4799)	Homo sapiens	
100616435	microRNA 4801(MIR4801)	Homo sapiens	
100616408	microRNA 5047(MIR5047)	Homo sapiens	
100847023	microRNA 5091(MIR5091)	Homo sapiens	
693127	microRNA 548a-3(MIR548A3)	Homo sapiens	
100500895	microRNA 548aa-2(MIR548AA2)	Homo sapiens	
100616384	microRNA 548ac(MIR548AC)	Homo sapiens	
100616347	microRNA 548ai(MIR548AI)	Homo sapiens	
100616252	microRNA 548aj-2(MIR548AJ2)	Homo sapiens	
100616215	microRNA 548al(MIR548AL)	Homo sapiens	
100616144	microRNA 548an(MIR548AN)	Homo sapiens	
100847084	microRNA 548ap(MIR548AP)	Homo sapiens	
100847092	microRNA 548as(MIR548AS)	Homo sapiens	
100847083	microRNA 548av(MIR548AV)	Homo sapiens	
102466162	microRNA 548az(MIR548AZ)	Homo sapiens	
102465854	microRNA 548ba(MIR548BA)	Homo sapiens	
693131	microRNA 548d-2(MIR548D2)	Homo sapiens	
100302192	microRNA 548f-1(MIR548F1)	Homo sapiens	
100302159	microRNA 548f-3(MIR548F3)	Homo sapiens	
100313895	microRNA 548f-4(MIR548F4)	Homo sapiens	
100302239	microRNA 548f-5(MIR548F5)	Homo sapiens	
100313938	microRNA 548g(MIR548G)	Homo sapiens	
100302287	microRNA 548h-3(MIR548H3)	Homo sapiens	
100313884	microRNA 548h-4(MIR548H4)	Homo sapiens	
100302191	microRNA 548i-4(MIR548I4)	Homo sapiens	
100302152	microRNA 548n(MIR548N)	Homo sapiens	
100616190	microRNA 548o-2(MIR548O2)	Homo sapiens	
100313841	microRNA 548q(MIR548Q)	Homo sapiens	
100422849	microRNA 548t(MIR548T)	Homo sapiens	
100847025	microRNA 5583-1(MIR5583-1)	Homo sapiens	
100846997	microRNA 5583-2(MIR5583-2)	Homo sapiens	
100847071	microRNA 5684(MIR5684)	Homo sapiens	
100847077	microRNA 5688(MIR5688)	Homo sapiens	
100847064	microRNA 5694(MIR5694)	Homo sapiens	
100847081	microRNA 5703(MIR5703)	Homo sapiens	
693176	microRNA 591(MIR591)	Homo sapiens	
693185	microRNA 600(MIR600)	Homo sapiens	
102466104	microRNA 6090(MIR6090)	Homo sapiens	
102466967	microRNA 6130(MIR6130)	Homo sapiens	
102465138	microRNA 6131(MIR6131)	Homo sapiens	
693205	microRNA 620(MIR620)	Homo sapiens	
693208	microRNA 623(MIR623)	Homo sapiens	
693213	microRNA 628(MIR628)	Homo sapiens	
102465254	microRNA 6509(MIR6509)	Homo sapiens	
102465255	microRNA 6512(MIR6512)	Homo sapiens	
102466189	microRNA 6715a(MIR6715A)	Homo sapiens	
102465427	microRNA 6715b(MIR6715B)	Homo sapiens	
102465430	microRNA 6718(MIR6718)	Homo sapiens	
102466200	microRNA 6844(MIR6844)	Homo sapiens	
102465525	microRNA 6870(MIR6870)	Homo sapiens	
102466912	microRNA 6871(MIR6871)	Homo sapiens	
102466235	microRNA 7515(MIR7515)	Homo sapiens	
102466865	microRNA 7848(MIR7848)	Homo sapiens	
102466866	microRNA 7853(MIR7853)	Homo sapiens	
102465842	microRNA 7856(MIR7856)	Homo sapiens	
102465857	microRNA 7976(MIR7976)	Homo sapiens	
102466874	microRNA 8057(MIR8057)	Homo sapiens	
102465864	microRNA 8060(MIR8060)	Homo sapiens	
102466875	microRNA 8063(MIR8063)	Homo sapiens	
102465877	microRNA 8080(MIR8080)	Homo sapiens	
407047	microRNA 9-2(MIR9-2)	Homo sapiens	
407048	microRNA 92a-1(MIR92A1)	Homo sapiens	
406891	microRNA let-7i(MIRLET7I)	Homo sapiens	
63931	mitochondrial ribosomal protein S14(MRPS14)	Homo sapiens	
151325	myeloid associated differentiation marker like (pseudogene)(MYADML)	Homo sapiens	
100302746	non-protein coding RNA, upstream of F2R/PAR1(NCRUPAR)	Homo sapiens	
170688	nudix hydrolase 4 pseudogene 2(NUDT4P2)	Homo sapiens	
119369	nudix hydrolase 9 pseudogene 1(NUDT9P1)	Homo sapiens	
26343	olfactory receptor family 5 subfamily E member 1 pseudogene(OR5E1P)	Homo sapiens	
100192204	peptidylprolyl isomerase A pseudogene 30(PPIAP30)	Homo sapiens	
51054	pleckstrin homology domain containing A8 pseudogene 1(PLEKHA8P1)	Homo sapiens	
728773	poly(A) binding protein cytoplasmic 1 pseudogene 2(PABPC1P2)	Homo sapiens	
101867536	prostate cancer associated non-coding RNA 1(PRNCR1)	Homo sapiens	
100750225	prostate cancer associated transcript 1 (non-protein coding)(PCAT1)	Homo sapiens	
100506696	prostate cancer associated transcript 6 (non-protein coding)(PCAT6)	Homo sapiens	
100506422	putative deoxyuridine 5'-triphosphate nucleotidohydrolase-like protein FLJ16323(LOC100506422)	Homo sapiens	
283922	pyruvate dehydrogenase phosphatase regulatory subunit pseudogene(LOC283922)	Homo sapiens	
645884	ribosomal protein S7 pseudogene 5(RPS7P5)	Homo sapiens	
414927	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene(MGC34796)	Homo sapiens	
677765	small Cajal body-specific RNA 18(SCARNA18)	Homo sapiens	
100124533	small Cajal body-specific RNA 27(SCARNA27)	Homo sapiens	
677767	small Cajal body-specific RNA 7(SCARNA7)	Homo sapiens	
283596	small nucleolar RNA host gene 10(SNHG10)	Homo sapiens	
100505806	small nucleolar RNA host gene 18(SNHG18)	Homo sapiens	
692234	small nucleolar RNA, C/D box 103A(SNORD103A)	Homo sapiens	
692235	small nucleolar RNA, C/D box 103B(SNORD103B)	Homo sapiens	
100113384	small nucleolar RNA, C/D box 123(SNORD123)	Homo sapiens	
692086	small nucleolar RNA, C/D box 17(SNORD17)	Homo sapiens	
26796	small nucleolar RNA, C/D box 53(SNORD53)	Homo sapiens	
619564	small nucleolar RNA, C/D box 72(SNORD72)	Homo sapiens	
8944	small nucleolar RNA, C/D box 73A(SNORD73A)	Homo sapiens	
692209	small nucleolar RNA, C/D box 92(SNORD92)	Homo sapiens	
692210	small nucleolar RNA, C/D box 93(SNORD93)	Homo sapiens	
692223	small nucleolar RNA, C/D box 97(SNORD97)	Homo sapiens	
677810	small nucleolar RNA, H/ACA box 26(SNORA26)	Homo sapiens	
677818	small nucleolar RNA, H/ACA box 36B(SNORA36B)	Homo sapiens	
677828	small nucleolar RNA, H/ACA box 47(SNORA47)	Homo sapiens	
100124537	small nucleolar RNA, H/ACA box 70B(SNORA70B)	Homo sapiens	
100124538	small nucleolar RNA, H/ACA box 70C(SNORA70C)	Homo sapiens	
353324	spermatogenesis associated 12(SPATA12)	Homo sapiens	
56158	testis expressed 12(TEX12)	Homo sapiens	
54957	thioredoxin like 4B(TXNL4B)	Homo sapiens	
100124696	transient erythroblastopenia of childhood(TEC)	Homo sapiens	
392232	transient receptor potential cation channel subfamily A member 1 pseudogene(LOC392232)	Homo sapiens	
644962	trinucleotide repeat containing 18 pseudogene 1(TNRC18P1)	Homo sapiens	
440041	tripartite motif-containing 51H, pseudogene(TRIM51HP)	Homo sapiens	
285386	tumor protein p63 regulated 1(TPRG1)	Homo sapiens	
286480	ubiquitin conjugating enzyme E2 E4 pseudogene(UBE2E4P)	Homo sapiens	
285759	uncharacterized FLJ34503(FLJ34503)	Homo sapiens	
286023	uncharacterized FLJ40288(FLJ40288)	Homo sapiens	
100128006	uncharacterized LOC100128006(LOC100128006)	Homo sapiens	
100128124	uncharacterized LOC100128124(HGC6.3)	Homo sapiens	
100129034	uncharacterized LOC100129034(LOC100129034)	Homo sapiens	
100129066	uncharacterized LOC100129066(UNQ6494)	Homo sapiens	
100130460	uncharacterized LOC100130460(CAND1.11)	Homo sapiens	
100130992	uncharacterized LOC100130992(LOC100130992)	Homo sapiens	
100131289	uncharacterized LOC100131289(LOC100131289)	Homo sapiens	
100289230	uncharacterized LOC100289230(LOC100289230)	Homo sapiens	
100505912	uncharacterized LOC100505912(LOC100505912)	Homo sapiens	
100506082	uncharacterized LOC100506082(LOC100506082)	Homo sapiens	
100506124	uncharacterized LOC100506124(LOC100506124)	Homo sapiens	
100506403	uncharacterized LOC100506403(LOC100506403)	Homo sapiens	
100506474	uncharacterized LOC100506474(LOC100506474)	Homo sapiens	
100506497	uncharacterized LOC100506497(LOC100506497)	Homo sapiens	
100506858	uncharacterized LOC100506858(LOC100506858)	Homo sapiens	
100507205	uncharacterized LOC100507205(LOC100507205)	Homo sapiens	
100507634	uncharacterized LOC100507634(LOC100507634)	Homo sapiens	
100996249	uncharacterized LOC100996249(LOC100996249)	Homo sapiens	
101926960	uncharacterized LOC101926960(LOC101926960)	Homo sapiens	
101927023	uncharacterized LOC101927023(LOC101927023)	Homo sapiens	
101927045	uncharacterized LOC101927045(LOC101927045)	Homo sapiens	
101927124	uncharacterized LOC101927124(LOC101927124)	Homo sapiens	
101927159	uncharacterized LOC101927159(LOC101927159)	Homo sapiens	
101927190	uncharacterized LOC101927190(LOC101927190)	Homo sapiens	
101927446	uncharacterized LOC101927446(LOC101927446)	Homo sapiens	
101927488	uncharacterized LOC101927488(LOC101927488)	Homo sapiens	
101927709	uncharacterized LOC101927709(LOC101927709)	Homo sapiens	
101927811	uncharacterized LOC101927811(LOC101927811)	Homo sapiens	
101927967	uncharacterized LOC101927967(LOC101927967)	Homo sapiens	
101928075	uncharacterized LOC101928075(LOC101928075)	Homo sapiens	
101928436	uncharacterized LOC101928436(LOC101928436)	Homo sapiens	
101928505	uncharacterized LOC101928505(LOC101928505)	Homo sapiens	
101928523	uncharacterized LOC101928523(LOC101928523)	Homo sapiens	
101928775	uncharacterized LOC101928775(LOC101928775)	Homo sapiens	
101928882	uncharacterized LOC101928882(LOC101928882)	Homo sapiens	
101929528	uncharacterized LOC101929528(LOC101929528)	Homo sapiens	
102031319	uncharacterized LOC102031319(LOC102031319)	Homo sapiens	
102467080	uncharacterized LOC102467080(LOC102467080)	Homo sapiens	
102467081	uncharacterized LOC102467081(LOC102467081)	Homo sapiens	
102467216	uncharacterized LOC102467216(LOC102467216)	Homo sapiens	
102467217	uncharacterized LOC102467217(LOC102467217)	Homo sapiens	
102546299	uncharacterized LOC102546299(LOC102546299)	Homo sapiens	
102606466	uncharacterized LOC102606466(LOC102606466)	Homo sapiens	
256880	uncharacterized LOC256880(LOC256880)	Homo sapiens	
257396	uncharacterized LOC257396(LOC257396)	Homo sapiens	
283045	uncharacterized LOC283045(LOC283045)	Homo sapiens	
284395	uncharacterized LOC284395(LOC284395)	Homo sapiens	
285762	uncharacterized LOC285762(LOC285762)	Homo sapiens	
285819	uncharacterized LOC285819(LOC285819)	Homo sapiens	
339298	uncharacterized LOC339298(LOC339298)	Homo sapiens	
339862	uncharacterized LOC339862(LOC339862)	Homo sapiens	
400221	uncharacterized LOC400221(FLJ22447)	Homo sapiens	
441204	uncharacterized LOC441204(LOC441204)	Homo sapiens	
441369	uncharacterized LOC441369(FLJ46284)	Homo sapiens	
550113	uncharacterized LOC550113(LOC550113)	Homo sapiens	
644554	uncharacterized LOC644554(LOC644554)	Homo sapiens	
729467	uncharacterized LOC729467(HSD52)	Homo sapiens	
729732	uncharacterized LOC729732(LOC729732)	Homo sapiens	
731157	uncharacterized LOC731157(LOC731157)	Homo sapiens	
149047	uncharacterized MGC27382(MGC27382)	Homo sapiens	
391051	urate oxidase (pseudogene)(UOX)	Homo sapiens	
100126299	vault RNA 2-1(VTRNA2-1)	Homo sapiens	
100505841	zinc finger protein 474-like(LOC100505841)	Homo sapiens	
100131257	zinc finger protein 655 pseudogene(LOC100131257)	Homo sapiens	
