"","seqnames","start","end","width","strand","axis","ct"
"497","chr2",2306,2306,1,"*","x","PM"
"502","chr2",3283,3283,1,"*","x","PM"
"503","chr2",3744,3744,1,"*","x","PM"
"504","chr2",5851,5851,1,"*","x","PM"
"505","chr2",6079,6079,1,"*","x","PM"
"506","chr2",127,127,1,"*","y","PM"
"507","chr2",408,408,1,"*","y","PM"
"508","chr2",2181,2181,1,"*","y","PM"
"513","chr2",2301,2301,1,"*","y","PM"
"514","chr2",2306,2306,1,"*","y","PM"
"519","chr2",3283,3283,1,"*","y","PM"
"520","chr2",3744,3744,1,"*","y","PM"
"521","chr2",5851,5851,1,"*","y","PM"
"522","chr2",6079,6079,1,"*","y","PM"
"523","chr2",127,127,1,"*","x","RV"
"524","chr2",408,408,1,"*","x","RV"
"525","chr2",2181,2181,1,"*","x","RV"
"530","chr2",2301,2301,1,"*","x","RV"
"531","chr2",2306,2306,1,"*","x","RV"
"536","chr2",3744,3744,1,"*","x","RV"
"537","chr2",5851,5851,1,"*","x","RV"
"538","chr2",6079,6079,1,"*","x","RV"
"539","chr2",127,127,1,"*","y","RV"
"540","chr2",408,408,1,"*","y","RV"
"541","chr2",2181,2181,1,"*","y","RV"
"546","chr2",2301,2301,1,"*","y","RV"
"547","chr2",2306,2306,1,"*","y","RV"
"552","chr2",3744,3744,1,"*","y","RV"
"553","chr2",5851,5851,1,"*","y","RV"
"554","chr2",6079,6079,1,"*","y","RV"
"555","chr2",127,127,1,"*","x","SB"
"556","chr2",408,408,1,"*","x","SB"
"561","chr2",2301,2301,1,"*","x","SB"
"562","chr2",2306,2306,1,"*","x","SB"
"567","chr2",3283,3283,1,"*","x","SB"
"568","chr2",3744,3744,1,"*","x","SB"
"569","chr2",5851,5851,1,"*","x","SB"
"570","chr2",6079,6079,1,"*","x","SB"
"571","chr2",127,127,1,"*","y","SB"
"572","chr2",408,408,1,"*","y","SB"
"577","chr2",2301,2301,1,"*","y","SB"
"578","chr2",2306,2306,1,"*","y","SB"
"583","chr2",3283,3283,1,"*","y","SB"
"584","chr2",3744,3744,1,"*","y","SB"
"585","chr2",5851,5851,1,"*","y","SB"
"586","chr2",6079,6079,1,"*","y","SB"
"587","chr2",127,127,1,"*","x","Sp"
"588","chr2",408,408,1,"*","x","Sp"
"589","chr2",2181,2181,1,"*","x","Sp"
"594","chr2",2301,2301,1,"*","x","Sp"
"599","chr2",3283,3283,1,"*","x","Sp"
"600","chr2",3744,3744,1,"*","x","Sp"
"601","chr2",5851,5851,1,"*","x","Sp"
"602","chr2",6079,6079,1,"*","x","Sp"
"603","chr2",127,127,1,"*","y","Sp"
"604","chr2",408,408,1,"*","y","Sp"
"605","chr2",2181,2181,1,"*","y","Sp"
"610","chr2",2301,2301,1,"*","y","Sp"
"615","chr2",3283,3283,1,"*","y","Sp"
"616","chr2",3744,3744,1,"*","y","Sp"
"617","chr2",5851,5851,1,"*","y","Sp"
"618","chr2",6079,6079,1,"*","y","Sp"
"619","chr2",127,127,1,"*","x","TLC"
"620","chr2",408,408,1,"*","x","TLC"
"625","chr2",2301,2301,1,"*","x","TLC"
"630","chr2",3283,3283,1,"*","x","TLC"
"631","chr2",3744,3744,1,"*","x","TLC"
"632","chr2",5851,5851,1,"*","x","TLC"
"633","chr2",6079,6079,1,"*","x","TLC"
"634","chr2",127,127,1,"*","y","TLC"
"635","chr2",408,408,1,"*","y","TLC"
"640","chr2",2301,2301,1,"*","y","TLC"
"645","chr2",3283,3283,1,"*","y","TLC"
"646","chr2",3744,3744,1,"*","y","TLC"
"647","chr2",5851,5851,1,"*","y","TLC"
"648","chr2",6079,6079,1,"*","y","TLC"
