"","seqnames","start","end","width","strand","axis","ct"
"541","chr7",7,7,1,"*","y","RV"
"543","chr7",1534,1534,1,"*","y","RV"
"545","chr7",1549,1549,1,"*","y","RV"
"546","chr7",1814,1814,1,"*","y","RV"
"547","chr7",1867,1867,1,"*","y","RV"
"550","chr7",1901,1901,1,"*","y","RV"
"551","chr7",2515,2515,1,"*","y","RV"
"553","chr7",3552,3552,1,"*","y","RV"
"554","chr7",3558,3558,1,"*","y","RV"
"555","chr7",3585,3585,1,"*","y","RV"
"557","chr7",7,7,1,"*","x","SB"
"559","chr7",1534,1534,1,"*","x","SB"
"561","chr7",1549,1549,1,"*","x","SB"
"562","chr7",1814,1814,1,"*","x","SB"
"563","chr7",1867,1867,1,"*","x","SB"
"564","chr7",1869,1869,1,"*","x","SB"
"565","chr7",1871,1871,1,"*","x","SB"
"566","chr7",1874,1874,1,"*","x","SB"
"567","chr7",1901,1901,1,"*","x","SB"
"568","chr7",2515,2515,1,"*","x","SB"
"570","chr7",3552,3552,1,"*","x","SB"
"571","chr7",3558,3558,1,"*","x","SB"
"572","chr7",3585,3585,1,"*","x","SB"
"574","chr7",7,7,1,"*","y","SB"
"576","chr7",1534,1534,1,"*","y","SB"
"578","chr7",1549,1549,1,"*","y","SB"
"579","chr7",1814,1814,1,"*","y","SB"
"580","chr7",1867,1867,1,"*","y","SB"
"581","chr7",1869,1869,1,"*","y","SB"
"582","chr7",1871,1871,1,"*","y","SB"
"583","chr7",1874,1874,1,"*","y","SB"
"584","chr7",1901,1901,1,"*","y","SB"
"585","chr7",2515,2515,1,"*","y","SB"
"587","chr7",3552,3552,1,"*","y","SB"
"588","chr7",3558,3558,1,"*","y","SB"
"589","chr7",3585,3585,1,"*","y","SB"
"591","chr7",7,7,1,"*","x","Sp"
"593","chr7",1534,1534,1,"*","x","Sp"
"595","chr7",1549,1549,1,"*","x","Sp"
"596","chr7",1867,1867,1,"*","x","Sp"
"597","chr7",1869,1869,1,"*","x","Sp"
"598","chr7",1874,1874,1,"*","x","Sp"
"599","chr7",1901,1901,1,"*","x","Sp"
"600","chr7",2515,2515,1,"*","x","Sp"
"602","chr7",3552,3552,1,"*","x","Sp"
"603","chr7",3558,3558,1,"*","x","Sp"
"604","chr7",3585,3585,1,"*","x","Sp"
"606","chr7",7,7,1,"*","y","Sp"
"608","chr7",1534,1534,1,"*","y","Sp"
"610","chr7",1549,1549,1,"*","y","Sp"
"611","chr7",1867,1867,1,"*","y","Sp"
"612","chr7",1869,1869,1,"*","y","Sp"
"613","chr7",1874,1874,1,"*","y","Sp"
"614","chr7",1901,1901,1,"*","y","Sp"
"615","chr7",2515,2515,1,"*","y","Sp"
"617","chr7",3552,3552,1,"*","y","Sp"
"618","chr7",3558,3558,1,"*","y","Sp"
"619","chr7",3585,3585,1,"*","y","Sp"
"621","chr7",7,7,1,"*","x","TLC"
"623","chr7",1534,1534,1,"*","x","TLC"
"625","chr7",1549,1549,1,"*","x","TLC"
"626","chr7",1814,1814,1,"*","x","TLC"
"627","chr7",1869,1869,1,"*","x","TLC"
"628","chr7",1874,1874,1,"*","x","TLC"
"629","chr7",1901,1901,1,"*","x","TLC"
"630","chr7",2515,2515,1,"*","x","TLC"
"632","chr7",3552,3552,1,"*","x","TLC"
"633","chr7",3558,3558,1,"*","x","TLC"
"634","chr7",3585,3585,1,"*","x","TLC"
"636","chr7",7,7,1,"*","y","TLC"
"638","chr7",1534,1534,1,"*","y","TLC"
"640","chr7",1549,1549,1,"*","y","TLC"
"641","chr7",1814,1814,1,"*","y","TLC"
"642","chr7",1869,1869,1,"*","y","TLC"
"643","chr7",1874,1874,1,"*","y","TLC"
"644","chr7",1901,1901,1,"*","y","TLC"
"645","chr7",2515,2515,1,"*","y","TLC"
"647","chr7",3552,3552,1,"*","y","TLC"
"648","chr7",3558,3558,1,"*","y","TLC"
"649","chr7",3585,3585,1,"*","y","TLC"
