"","seqnames","start","end","width","strand","axis","ct"
"394","chr10",1065,1065,1,"*","x","MesC"
"395","chr10",1161,1161,1,"*","x","MesC"
"396","chr10",1166,1166,1,"*","x","MesC"
"397","chr10",1171,1171,1,"*","x","MesC"
"402","chr10",1229,1229,1,"*","x","MesC"
"403","chr10",1286,1286,1,"*","x","MesC"
"405","chr10",3148,3148,1,"*","x","MesC"
"407","chr10",3343,3343,1,"*","x","MesC"
"408","chr10",3389,3389,1,"*","x","MesC"
"409","chr10",1,1,1,"*","y","MesC"
"412","chr10",1065,1065,1,"*","y","MesC"
"413","chr10",1161,1161,1,"*","y","MesC"
"414","chr10",1166,1166,1,"*","y","MesC"
"415","chr10",1171,1171,1,"*","y","MesC"
"420","chr10",1229,1229,1,"*","y","MesC"
"421","chr10",1286,1286,1,"*","y","MesC"
"423","chr10",3148,3148,1,"*","y","MesC"
"425","chr10",3343,3343,1,"*","y","MesC"
"426","chr10",3389,3389,1,"*","y","MesC"
"427","chr10",1,1,1,"*","x","MSC"
"430","chr10",1065,1065,1,"*","x","MSC"
"437","chr10",1229,1229,1,"*","x","MSC"
"438","chr10",1286,1286,1,"*","x","MSC"
"439","chr10",1293,1293,1,"*","x","MSC"
"440","chr10",3148,3148,1,"*","x","MSC"
"442","chr10",3343,3343,1,"*","x","MSC"
"443","chr10",3389,3389,1,"*","x","MSC"
"444","chr10",1,1,1,"*","y","MSC"
"447","chr10",1065,1065,1,"*","y","MSC"
"454","chr10",1229,1229,1,"*","y","MSC"
"455","chr10",1286,1286,1,"*","y","MSC"
"456","chr10",1293,1293,1,"*","y","MSC"
"457","chr10",3148,3148,1,"*","y","MSC"
"459","chr10",3343,3343,1,"*","y","MSC"
"460","chr10",3389,3389,1,"*","y","MSC"
"461","chr10",1,1,1,"*","x","NPC"
"462","chr10",452,452,1,"*","x","NPC"
"465","chr10",1065,1065,1,"*","x","NPC"
"467","chr10",1171,1171,1,"*","x","NPC"
"472","chr10",1229,1229,1,"*","x","NPC"
"473","chr10",1286,1286,1,"*","x","NPC"
"475","chr10",3148,3148,1,"*","x","NPC"
"477","chr10",3343,3343,1,"*","x","NPC"
"478","chr10",3389,3389,1,"*","x","NPC"
"479","chr10",1,1,1,"*","y","NPC"
"480","chr10",452,452,1,"*","y","NPC"
"483","chr10",1065,1065,1,"*","y","NPC"
"485","chr10",1171,1171,1,"*","y","NPC"
"490","chr10",1229,1229,1,"*","y","NPC"
"491","chr10",1286,1286,1,"*","y","NPC"
"493","chr10",3148,3148,1,"*","y","NPC"
"495","chr10",3343,3343,1,"*","y","NPC"
"496","chr10",3389,3389,1,"*","y","NPC"
"497","chr10",1,1,1,"*","x","Ov"
"500","chr10",1065,1065,1,"*","x","Ov"
"502","chr10",1166,1166,1,"*","x","Ov"
"503","chr10",1170,1170,1,"*","x","Ov"
"504","chr10",1172,1172,1,"*","x","Ov"
"509","chr10",1229,1229,1,"*","x","Ov"
"510","chr10",1280,1280,1,"*","x","Ov"
"511","chr10",1286,1286,1,"*","x","Ov"
"513","chr10",3148,3148,1,"*","x","Ov"
"515","chr10",3343,3343,1,"*","x","Ov"
"516","chr10",3389,3389,1,"*","x","Ov"
"517","chr10",1,1,1,"*","y","Ov"
"520","chr10",1065,1065,1,"*","y","Ov"
"522","chr10",1166,1166,1,"*","y","Ov"
"523","chr10",1170,1170,1,"*","y","Ov"
"524","chr10",1172,1172,1,"*","y","Ov"
"529","chr10",1229,1229,1,"*","y","Ov"
"530","chr10",1280,1280,1,"*","y","Ov"
"531","chr10",1286,1286,1,"*","y","Ov"
"533","chr10",3148,3148,1,"*","y","Ov"
"535","chr10",3343,3343,1,"*","y","Ov"
"536","chr10",3389,3389,1,"*","y","Ov"
"537","chr10",1,1,1,"*","x","Pa"
"540","chr10",1065,1065,1,"*","x","Pa"
"545","chr10",1183,1183,1,"*","x","Pa"
"549","chr10",1229,1229,1,"*","x","Pa"
"550","chr10",1286,1286,1,"*","x","Pa"
"552","chr10",3148,3148,1,"*","x","Pa"
"554","chr10",3343,3343,1,"*","x","Pa"
"555","chr10",3389,3389,1,"*","x","Pa"
"556","chr10",1,1,1,"*","y","Pa"
"559","chr10",1065,1065,1,"*","y","Pa"
"564","chr10",1183,1183,1,"*","y","Pa"
"568","chr10",1229,1229,1,"*","y","Pa"
"569","chr10",1286,1286,1,"*","y","Pa"
"571","chr10",3148,3148,1,"*","y","Pa"
"573","chr10",3343,3343,1,"*","y","Pa"
"574","chr10",3389,3389,1,"*","y","Pa"
"575","chr10",1,1,1,"*","x","PM"
"578","chr10",1065,1065,1,"*","x","PM"
"582","chr10",1183,1183,1,"*","x","PM"
"586","chr10",1229,1229,1,"*","x","PM"
"588","chr10",1286,1286,1,"*","x","PM"
"589","chr10",1293,1293,1,"*","x","PM"
"590","chr10",3148,3148,1,"*","x","PM"
"592","chr10",3343,3343,1,"*","x","PM"
"593","chr10",3389,3389,1,"*","x","PM"
"594","chr10",1,1,1,"*","y","PM"
"597","chr10",1065,1065,1,"*","y","PM"
"601","chr10",1183,1183,1,"*","y","PM"
"605","chr10",1229,1229,1,"*","y","PM"
"607","chr10",1286,1286,1,"*","y","PM"
"608","chr10",1293,1293,1,"*","y","PM"
"609","chr10",3148,3148,1,"*","y","PM"
"611","chr10",3343,3343,1,"*","y","PM"
"612","chr10",3389,3389,1,"*","y","PM"
"613","chr10",1,1,1,"*","x","RV"
"616","chr10",1065,1065,1,"*","x","RV"
"618","chr10",1171,1171,1,"*","x","RV"
"623","chr10",1229,1229,1,"*","x","RV"
"624","chr10",1283,1283,1,"*","x","RV"
"625","chr10",1286,1286,1,"*","x","RV"
"626","chr10",1293,1293,1,"*","x","RV"
"627","chr10",3148,3148,1,"*","x","RV"
"629","chr10",3343,3343,1,"*","x","RV"
"630","chr10",3389,3389,1,"*","x","RV"
"631","chr10",1,1,1,"*","y","RV"
"634","chr10",1065,1065,1,"*","y","RV"
"636","chr10",1171,1171,1,"*","y","RV"
"641","chr10",1229,1229,1,"*","y","RV"
"642","chr10",1283,1283,1,"*","y","RV"
"643","chr10",1286,1286,1,"*","y","RV"
"644","chr10",1293,1293,1,"*","y","RV"
"645","chr10",3148,3148,1,"*","y","RV"
"647","chr10",3343,3343,1,"*","y","RV"
"648","chr10",3389,3389,1,"*","y","RV"
"649","chr10",1,1,1,"*","x","SB"
"650","chr10",452,452,1,"*","x","SB"
"651","chr10",455,455,1,"*","x","SB"
"654","chr10",1065,1065,1,"*","x","SB"
"656","chr10",1166,1166,1,"*","x","SB"
"662","chr10",1229,1229,1,"*","x","SB"
"663","chr10",1286,1286,1,"*","x","SB"
"665","chr10",3148,3148,1,"*","x","SB"
"667","chr10",3343,3343,1,"*","x","SB"
"668","chr10",3389,3389,1,"*","x","SB"
"669","chr10",1,1,1,"*","y","SB"
"670","chr10",452,452,1,"*","y","SB"
"671","chr10",455,455,1,"*","y","SB"
"674","chr10",1065,1065,1,"*","y","SB"
"676","chr10",1166,1166,1,"*","y","SB"
"682","chr10",1229,1229,1,"*","y","SB"
"683","chr10",1286,1286,1,"*","y","SB"
"685","chr10",3148,3148,1,"*","y","SB"
"687","chr10",3343,3343,1,"*","y","SB"
"688","chr10",3389,3389,1,"*","y","SB"
"689","chr10",1,1,1,"*","x","Sp"
"692","chr10",1065,1065,1,"*","x","Sp"
"696","chr10",1183,1183,1,"*","x","Sp"
"700","chr10",1229,1229,1,"*","x","Sp"
"701","chr10",1283,1283,1,"*","x","Sp"
"702","chr10",1286,1286,1,"*","x","Sp"
"703","chr10",1293,1293,1,"*","x","Sp"
"704","chr10",3148,3148,1,"*","x","Sp"
"706","chr10",3343,3343,1,"*","x","Sp"
"707","chr10",3389,3389,1,"*","x","Sp"
"708","chr10",1,1,1,"*","y","Sp"
"711","chr10",1065,1065,1,"*","y","Sp"
"715","chr10",1183,1183,1,"*","y","Sp"
"719","chr10",1229,1229,1,"*","y","Sp"
"720","chr10",1283,1283,1,"*","y","Sp"
"721","chr10",1286,1286,1,"*","y","Sp"
"722","chr10",1293,1293,1,"*","y","Sp"
"723","chr10",3148,3148,1,"*","y","Sp"
"725","chr10",3343,3343,1,"*","y","Sp"
"726","chr10",3389,3389,1,"*","y","Sp"
"727","chr10",1,1,1,"*","x","TLC"
"730","chr10",1065,1065,1,"*","x","TLC"
"737","chr10",1229,1229,1,"*","x","TLC"
"738","chr10",1286,1286,1,"*","x","TLC"
"739","chr10",1293,1293,1,"*","x","TLC"
"740","chr10",3148,3148,1,"*","x","TLC"
"742","chr10",3343,3343,1,"*","x","TLC"
"743","chr10",3389,3389,1,"*","x","TLC"
"744","chr10",1,1,1,"*","y","TLC"
"747","chr10",1065,1065,1,"*","y","TLC"
"754","chr10",1229,1229,1,"*","y","TLC"
"755","chr10",1286,1286,1,"*","y","TLC"
"756","chr10",1293,1293,1,"*","y","TLC"
"757","chr10",3148,3148,1,"*","y","TLC"
"759","chr10",3343,3343,1,"*","y","TLC"
"760","chr10",3389,3389,1,"*","y","TLC"
