"","seqnames","start","end","width","strand","axis","ct"
"1803","chr9",1752,1754,3,"*","y","PM"
"1807","chr9",2315,2317,3,"*","y","PM"
"1808","chr9",3328,3330,3,"*","y","PM"
"1830","chr9",1116,1118,3,"*","x","RV"
"1832","chr9",1131,1133,3,"*","x","RV"
"1841","chr9",1177,1179,3,"*","x","RV"
"1852","chr9",1686,1688,3,"*","x","RV"
"1854","chr9",1701,1703,3,"*","x","RV"
"1855","chr9",1714,1716,3,"*","x","RV"
"1856","chr9",1722,1724,3,"*","x","RV"
"1864","chr9",2315,2317,3,"*","x","RV"
"1865","chr9",3328,3330,3,"*","x","RV"
"1887","chr9",1116,1118,3,"*","y","RV"
"1889","chr9",1131,1133,3,"*","y","RV"
"1898","chr9",1177,1179,3,"*","y","RV"
"1909","chr9",1686,1688,3,"*","y","RV"
"1911","chr9",1701,1703,3,"*","y","RV"
"1912","chr9",1714,1716,3,"*","y","RV"
"1913","chr9",1722,1724,3,"*","y","RV"
"1921","chr9",2315,2317,3,"*","y","RV"
"1922","chr9",3328,3330,3,"*","y","RV"
"1928","chr9",991,993,3,"*","x","SB"
"1935","chr9",1034,1036,3,"*","x","SB"
"1937","chr9",1051,1053,3,"*","x","SB"
"1949","chr9",1131,1133,3,"*","x","SB"
"1954","chr9",1162,1164,3,"*","x","SB"
"1966","chr9",1686,1688,3,"*","x","SB"
"1968","chr9",1701,1703,3,"*","x","SB"
"1969","chr9",1714,1716,3,"*","x","SB"
"1970","chr9",1722,1724,3,"*","x","SB"
"1979","chr9",2315,2317,3,"*","x","SB"
"1980","chr9",3328,3330,3,"*","x","SB"
"1986","chr9",991,993,3,"*","y","SB"
"1993","chr9",1034,1036,3,"*","y","SB"
"1995","chr9",1051,1053,3,"*","y","SB"
"2007","chr9",1131,1133,3,"*","y","SB"
"2012","chr9",1162,1164,3,"*","y","SB"
"2024","chr9",1686,1688,3,"*","y","SB"
"2026","chr9",1701,1703,3,"*","y","SB"
"2027","chr9",1714,1716,3,"*","y","SB"
"2028","chr9",1722,1724,3,"*","y","SB"
"2037","chr9",2315,2317,3,"*","y","SB"
"2038","chr9",3328,3330,3,"*","y","SB"
"2041","chr9",982,984,3,"*","x","Sp"
"2063","chr9",1131,1133,3,"*","x","Sp"
"2081","chr9",1686,1688,3,"*","x","Sp"
"2083","chr9",1701,1703,3,"*","x","Sp"
"2084","chr9",1714,1716,3,"*","x","Sp"
"2085","chr9",1722,1724,3,"*","x","Sp"
"2093","chr9",2315,2317,3,"*","x","Sp"
"2094","chr9",3328,3330,3,"*","x","Sp"
"2096","chr9",3529,3531,3,"*","x","Sp"
"2097","chr9",982,984,3,"*","y","Sp"
"2119","chr9",1131,1133,3,"*","y","Sp"
"2137","chr9",1686,1688,3,"*","y","Sp"
"2139","chr9",1701,1703,3,"*","y","Sp"
"2140","chr9",1714,1716,3,"*","y","Sp"
"2141","chr9",1722,1724,3,"*","y","Sp"
"2149","chr9",2315,2317,3,"*","y","Sp"
"2150","chr9",3328,3330,3,"*","y","Sp"
"2152","chr9",3529,3531,3,"*","y","Sp"
"2159","chr9",1028,1030,3,"*","x","TLC"
"2161","chr9",1036,1038,3,"*","x","TLC"
"2162","chr9",1040,1042,3,"*","x","TLC"
"2170","chr9",1116,1118,3,"*","x","TLC"
"2173","chr9",1146,1148,3,"*","x","TLC"
"2178","chr9",1177,1179,3,"*","x","TLC"
"2189","chr9",1686,1688,3,"*","x","TLC"
"2191","chr9",1701,1703,3,"*","x","TLC"
"2192","chr9",1714,1716,3,"*","x","TLC"
"2193","chr9",1722,1724,3,"*","x","TLC"
"2202","chr9",2315,2317,3,"*","x","TLC"
"2203","chr9",3328,3330,3,"*","x","TLC"
"2205","chr9",3529,3531,3,"*","x","TLC"
"2212","chr9",1028,1030,3,"*","y","TLC"
"2214","chr9",1036,1038,3,"*","y","TLC"
"2215","chr9",1040,1042,3,"*","y","TLC"
"2223","chr9",1116,1118,3,"*","y","TLC"
"2226","chr9",1146,1148,3,"*","y","TLC"
"2231","chr9",1177,1179,3,"*","y","TLC"
"2242","chr9",1686,1688,3,"*","y","TLC"
"2244","chr9",1701,1703,3,"*","y","TLC"
"2245","chr9",1714,1716,3,"*","y","TLC"
"2246","chr9",1722,1724,3,"*","y","TLC"
"2255","chr9",2315,2317,3,"*","y","TLC"
"2256","chr9",3328,3330,3,"*","y","TLC"
"2258","chr9",3529,3531,3,"*","y","TLC"
"2","chr9",988,989,2,"*","x","AG"
"4","chr9",999,1000,2,"*","x","AG"
"6","chr9",1006,1007,2,"*","x","AG"
"9","chr9",1030,1031,2,"*","x","AG"
"13","chr9",1051,1052,2,"*","x","AG"
"18","chr9",1081,1082,2,"*","x","AG"
"23","chr9",1124,1125,2,"*","x","AG"
"35","chr9",1643,1644,2,"*","x","AG"
"37","chr9",1655,1656,2,"*","x","AG"
"38","chr9",1660,1661,2,"*","x","AG"
"42","chr9",1679,1680,2,"*","x","AG"
"44","chr9",1690,1691,2,"*","x","AG"
"55","chr9",1770,1771,2,"*","x","AG"
"56","chr9",2310,2311,2,"*","x","AG"
"60","chr9",3530,3531,2,"*","x","AG"
"62","chr9",988,989,2,"*","y","AG"
"64","chr9",999,1000,2,"*","y","AG"
"66","chr9",1006,1007,2,"*","y","AG"
"69","chr9",1030,1031,2,"*","y","AG"
"73","chr9",1051,1052,2,"*","y","AG"
"78","chr9",1081,1082,2,"*","y","AG"
"83","chr9",1124,1125,2,"*","y","AG"
"95","chr9",1643,1644,2,"*","y","AG"
"97","chr9",1655,1656,2,"*","y","AG"
"98","chr9",1660,1661,2,"*","y","AG"
"102","chr9",1679,1680,2,"*","y","AG"
"104","chr9",1690,1691,2,"*","y","AG"
"115","chr9",1770,1771,2,"*","y","AG"
"116","chr9",2310,2311,2,"*","y","AG"
"120","chr9",3530,3531,2,"*","y","AG"
"133","chr9",1081,1082,2,"*","x","Ao"
"145","chr9",1643,1644,2,"*","x","Ao"
"147","chr9",1648,1649,2,"*","x","Ao"
"152","chr9",1679,1680,2,"*","x","Ao"
"163","chr9",1770,1771,2,"*","x","Ao"
"164","chr9",2310,2311,2,"*","x","Ao"
"168","chr9",3530,3531,2,"*","x","Ao"
"181","chr9",1081,1082,2,"*","y","Ao"
"193","chr9",1643,1644,2,"*","y","Ao"
"195","chr9",1648,1649,2,"*","y","Ao"
"200","chr9",1679,1680,2,"*","y","Ao"
"211","chr9",1770,1771,2,"*","y","Ao"
"212","chr9",2310,2311,2,"*","y","Ao"
"216","chr9",3530,3531,2,"*","y","Ao"
"218","chr9",984,985,2,"*","x","Bl"
"223","chr9",1006,1007,2,"*","x","Bl"
"224","chr9",1030,1031,2,"*","x","Bl"
"226","chr9",1039,1040,2,"*","x","Bl"
"233","chr9",1081,1082,2,"*","x","Bl"
"240","chr9",1146,1147,2,"*","x","Bl"
"243","chr9",1163,1164,2,"*","x","Bl"
"244","chr9",1166,1167,2,"*","x","Bl"
"247","chr9",1643,1644,2,"*","x","Bl"
"248","chr9",1646,1647,2,"*","x","Bl"
"251","chr9",1660,1661,2,"*","x","Bl"
"254","chr9",1679,1680,2,"*","x","Bl"
"265","chr9",1770,1771,2,"*","x","Bl"
"266","chr9",2310,2311,2,"*","x","Bl"
"270","chr9",3530,3531,2,"*","x","Bl"
"272","chr9",984,985,2,"*","y","Bl"
"277","chr9",1006,1007,2,"*","y","Bl"
"278","chr9",1030,1031,2,"*","y","Bl"
"280","chr9",1039,1040,2,"*","y","Bl"
"287","chr9",1081,1082,2,"*","y","Bl"
"294","chr9",1146,1147,2,"*","y","Bl"
"297","chr9",1163,1164,2,"*","y","Bl"
"298","chr9",1166,1167,2,"*","y","Bl"
"301","chr9",1643,1644,2,"*","y","Bl"
"302","chr9",1646,1647,2,"*","y","Bl"
"305","chr9",1660,1661,2,"*","y","Bl"
"308","chr9",1679,1680,2,"*","y","Bl"
"319","chr9",1770,1771,2,"*","y","Bl"
"320","chr9",2310,2311,2,"*","y","Bl"
"324","chr9",3530,3531,2,"*","y","Bl"
"331","chr9",1006,1007,2,"*","x","Co"
"341","chr9",1081,1082,2,"*","x","Co"
"343","chr9",1100,1101,2,"*","x","Co"
"344","chr9",1117,1118,2,"*","x","Co"
"353","chr9",1163,1164,2,"*","x","Co"
"357","chr9",1643,1644,2,"*","x","Co"
"360","chr9",1655,1656,2,"*","x","Co"
"361","chr9",1660,1661,2,"*","x","Co"
"371","chr9",1743,1744,2,"*","x","Co"
"375","chr9",1770,1771,2,"*","x","Co"
"376","chr9",2310,2311,2,"*","x","Co"
"380","chr9",3530,3531,2,"*","x","Co"
"387","chr9",1006,1007,2,"*","y","Co"
"397","chr9",1081,1082,2,"*","y","Co"
"399","chr9",1100,1101,2,"*","y","Co"
"400","chr9",1117,1118,2,"*","y","Co"
"409","chr9",1163,1164,2,"*","y","Co"
"413","chr9",1643,1644,2,"*","y","Co"
"416","chr9",1655,1656,2,"*","y","Co"
"417","chr9",1660,1661,2,"*","y","Co"
"427","chr9",1743,1744,2,"*","y","Co"
"431","chr9",1770,1771,2,"*","y","Co"
"432","chr9",2310,2311,2,"*","y","Co"
"436","chr9",3530,3531,2,"*","y","Co"
"437","chr9",983,984,2,"*","x","ESC"
"438","chr9",988,989,2,"*","x","ESC"
"440","chr9",999,1000,2,"*","x","ESC"
"441","chr9",1006,1007,2,"*","x","ESC"
"447","chr9",1041,1042,2,"*","x","ESC"
"448","chr9",1052,1053,2,"*","x","ESC"
"453","chr9",1081,1082,2,"*","x","ESC"
"454","chr9",1100,1101,2,"*","x","ESC"
"473","chr9",1660,1661,2,"*","x","ESC"
"476","chr9",1679,1680,2,"*","x","ESC"
"483","chr9",1743,1744,2,"*","x","ESC"
"487","chr9",1770,1771,2,"*","x","ESC"
"488","chr9",2310,2311,2,"*","x","ESC"
"492","chr9",3530,3531,2,"*","x","ESC"
"493","chr9",983,984,2,"*","y","ESC"
"494","chr9",988,989,2,"*","y","ESC"
"496","chr9",999,1000,2,"*","y","ESC"
"497","chr9",1006,1007,2,"*","y","ESC"
"503","chr9",1041,1042,2,"*","y","ESC"
"504","chr9",1052,1053,2,"*","y","ESC"
"509","chr9",1081,1082,2,"*","y","ESC"
"510","chr9",1100,1101,2,"*","y","ESC"
"529","chr9",1660,1661,2,"*","y","ESC"
"532","chr9",1679,1680,2,"*","y","ESC"
"539","chr9",1743,1744,2,"*","y","ESC"
"543","chr9",1770,1771,2,"*","y","ESC"
"544","chr9",2310,2311,2,"*","y","ESC"
"548","chr9",3530,3531,2,"*","y","ESC"
"549","chr9",985,986,2,"*","x","FC"
"550","chr9",988,989,2,"*","x","FC"
"551","chr9",992,993,2,"*","x","FC"
"560","chr9",1081,1082,2,"*","x","FC"
"570","chr9",1178,1179,2,"*","x","FC"
"574","chr9",1648,1649,2,"*","x","FC"
"575","chr9",1655,1656,2,"*","x","FC"
"579","chr9",1679,1680,2,"*","x","FC"
"588","chr9",1770,1771,2,"*","x","FC"
"589","chr9",2310,2311,2,"*","x","FC"
"593","chr9",3530,3531,2,"*","x","FC"
"594","chr9",985,986,2,"*","y","FC"
"595","chr9",988,989,2,"*","y","FC"
"596","chr9",992,993,2,"*","y","FC"
"605","chr9",1081,1082,2,"*","y","FC"
"615","chr9",1178,1179,2,"*","y","FC"
"619","chr9",1648,1649,2,"*","y","FC"
"620","chr9",1655,1656,2,"*","y","FC"
"624","chr9",1679,1680,2,"*","y","FC"
"633","chr9",1770,1771,2,"*","y","FC"
"634","chr9",2310,2311,2,"*","y","FC"
"638","chr9",3530,3531,2,"*","y","FC"
"648","chr9",1006,1007,2,"*","x","Hi"
"651","chr9",1041,1042,2,"*","x","Hi"
"652","chr9",1051,1052,2,"*","x","Hi"
"653","chr9",1060,1061,2,"*","x","Hi"
"657","chr9",1081,1082,2,"*","x","Hi"
"659","chr9",1100,1101,2,"*","x","Hi"
"662","chr9",1124,1125,2,"*","x","Hi"
"670","chr9",1163,1164,2,"*","x","Hi"
"675","chr9",1646,1647,2,"*","x","Hi"
"677","chr9",1655,1656,2,"*","x","Hi"
"682","chr9",1679,1680,2,"*","x","Hi"
"693","chr9",1770,1771,2,"*","x","Hi"
"694","chr9",2310,2311,2,"*","x","Hi"
"698","chr9",3530,3531,2,"*","x","Hi"
"708","chr9",1006,1007,2,"*","y","Hi"
"711","chr9",1041,1042,2,"*","y","Hi"
"712","chr9",1051,1052,2,"*","y","Hi"
"713","chr9",1060,1061,2,"*","y","Hi"
"717","chr9",1081,1082,2,"*","y","Hi"
"719","chr9",1100,1101,2,"*","y","Hi"
"722","chr9",1124,1125,2,"*","y","Hi"
"730","chr9",1163,1164,2,"*","y","Hi"
"735","chr9",1646,1647,2,"*","y","Hi"
"737","chr9",1655,1656,2,"*","y","Hi"
"742","chr9",1679,1680,2,"*","y","Hi"
"753","chr9",1770,1771,2,"*","y","Hi"
"754","chr9",2310,2311,2,"*","y","Hi"
"758","chr9",3530,3531,2,"*","y","Hi"
"761","chr9",999,1000,2,"*","x","LC"
"764","chr9",1029,1030,2,"*","x","LC"
"768","chr9",1052,1053,2,"*","x","LC"
"772","chr9",1081,1082,2,"*","x","LC"
"773","chr9",1100,1101,2,"*","x","LC"
"774","chr9",1117,1118,2,"*","x","LC"
"781","chr9",1178,1179,2,"*","x","LC"
"789","chr9",1679,1680,2,"*","x","LC"
"791","chr9",1690,1691,2,"*","x","LC"
"798","chr9",1770,1771,2,"*","x","LC"
"799","chr9",2310,2311,2,"*","x","LC"
"803","chr9",3530,3531,2,"*","x","LC"
"806","chr9",999,1000,2,"*","y","LC"
"809","chr9",1029,1030,2,"*","y","LC"
"813","chr9",1052,1053,2,"*","y","LC"
"817","chr9",1081,1082,2,"*","y","LC"
"818","chr9",1100,1101,2,"*","y","LC"
"819","chr9",1117,1118,2,"*","y","LC"
"826","chr9",1178,1179,2,"*","y","LC"
"834","chr9",1679,1680,2,"*","y","LC"
"836","chr9",1690,1691,2,"*","y","LC"
"843","chr9",1770,1771,2,"*","y","LC"
"844","chr9",2310,2311,2,"*","y","LC"
"848","chr9",3530,3531,2,"*","y","LC"
"853","chr9",1029,1030,2,"*","x","Li"
"860","chr9",1081,1082,2,"*","x","Li"
"861","chr9",1100,1101,2,"*","x","Li"
"863","chr9",1117,1118,2,"*","x","Li"
"866","chr9",1146,1147,2,"*","x","Li"
"868","chr9",1163,1164,2,"*","x","Li"
"870","chr9",1178,1179,2,"*","x","Li"
"877","chr9",1679,1680,2,"*","x","Li"
"885","chr9",1770,1771,2,"*","x","Li"
"886","chr9",2310,2311,2,"*","x","Li"
"890","chr9",3530,3531,2,"*","x","Li"
"895","chr9",1029,1030,2,"*","y","Li"
"902","chr9",1081,1082,2,"*","y","Li"
"903","chr9",1100,1101,2,"*","y","Li"
"905","chr9",1117,1118,2,"*","y","Li"
"908","chr9",1146,1147,2,"*","y","Li"
"910","chr9",1163,1164,2,"*","y","Li"
"912","chr9",1178,1179,2,"*","y","Li"
"919","chr9",1679,1680,2,"*","y","Li"
"927","chr9",1770,1771,2,"*","y","Li"
"928","chr9",2310,2311,2,"*","y","Li"
"932","chr9",3530,3531,2,"*","y","Li"
"937","chr9",1002,1003,2,"*","x","Lu"
"938","chr9",1006,1007,2,"*","x","Lu"
"941","chr9",1027,1028,2,"*","x","Lu"
"942","chr9",1030,1031,2,"*","x","Lu"
"944","chr9",1039,1040,2,"*","x","Lu"
"947","chr9",1060,1061,2,"*","x","Lu"
"950","chr9",1077,1078,2,"*","x","Lu"
"951","chr9",1081,1082,2,"*","x","Lu"
"956","chr9",1124,1125,2,"*","x","Lu"
"969","chr9",1643,1644,2,"*","x","Lu"
"972","chr9",1660,1661,2,"*","x","Lu"
"974","chr9",1673,1674,2,"*","x","Lu"
"983","chr9",1743,1744,2,"*","x","Lu"
"984","chr9",1753,1754,2,"*","x","Lu"
"986","chr9",1770,1771,2,"*","x","Lu"
"987","chr9",2310,2311,2,"*","x","Lu"
"991","chr9",3530,3531,2,"*","x","Lu"
"996","chr9",1002,1003,2,"*","y","Lu"
"997","chr9",1006,1007,2,"*","y","Lu"
"1000","chr9",1027,1028,2,"*","y","Lu"
"1001","chr9",1030,1031,2,"*","y","Lu"
"1003","chr9",1039,1040,2,"*","y","Lu"
"1006","chr9",1060,1061,2,"*","y","Lu"
"1009","chr9",1077,1078,2,"*","y","Lu"
"1010","chr9",1081,1082,2,"*","y","Lu"
"1015","chr9",1124,1125,2,"*","y","Lu"
"1028","chr9",1643,1644,2,"*","y","Lu"
"1031","chr9",1660,1661,2,"*","y","Lu"
"1033","chr9",1673,1674,2,"*","y","Lu"
"1042","chr9",1743,1744,2,"*","y","Lu"
"1043","chr9",1753,1754,2,"*","y","Lu"
"1045","chr9",1770,1771,2,"*","y","Lu"
"1046","chr9",2310,2311,2,"*","y","Lu"
"1050","chr9",3530,3531,2,"*","y","Lu"
"1056","chr9",1027,1028,2,"*","x","LV"
"1058","chr9",1035,1036,2,"*","x","LV"
"1059","chr9",1039,1040,2,"*","x","LV"
"1066","chr9",1067,1068,2,"*","x","LV"
"1069","chr9",1081,1082,2,"*","x","LV"
"1070","chr9",1100,1101,2,"*","x","LV"
"1074","chr9",1124,1125,2,"*","x","LV"
"1077","chr9",1146,1147,2,"*","x","LV"
"1078","chr9",1154,1155,2,"*","x","LV"
"1081","chr9",1163,1164,2,"*","x","LV"
"1092","chr9",1679,1680,2,"*","x","LV"
"1102","chr9",1770,1771,2,"*","x","LV"
"1103","chr9",2310,2311,2,"*","x","LV"
"1107","chr9",3530,3531,2,"*","x","LV"
"1113","chr9",1027,1028,2,"*","y","LV"
"1115","chr9",1035,1036,2,"*","y","LV"
"1116","chr9",1039,1040,2,"*","y","LV"
"1123","chr9",1067,1068,2,"*","y","LV"
"1126","chr9",1081,1082,2,"*","y","LV"
"1127","chr9",1100,1101,2,"*","y","LV"
"1131","chr9",1124,1125,2,"*","y","LV"
"1134","chr9",1146,1147,2,"*","y","LV"
"1135","chr9",1154,1155,2,"*","y","LV"
"1138","chr9",1163,1164,2,"*","y","LV"
"1149","chr9",1679,1680,2,"*","y","LV"
"1159","chr9",1770,1771,2,"*","y","LV"
"1160","chr9",2310,2311,2,"*","y","LV"
"1164","chr9",3530,3531,2,"*","y","LV"
"1169","chr9",999,1000,2,"*","x","MesC"
"1174","chr9",1040,1041,2,"*","x","MesC"
"1179","chr9",1081,1082,2,"*","x","MesC"
"1180","chr9",1100,1101,2,"*","x","MesC"
"1185","chr9",1146,1147,2,"*","x","MesC"
"1197","chr9",1660,1661,2,"*","x","MesC"
"1199","chr9",1679,1680,2,"*","x","MesC"
"1210","chr9",1770,1771,2,"*","x","MesC"
"1211","chr9",2310,2311,2,"*","x","MesC"
"1215","chr9",3530,3531,2,"*","x","MesC"
"1220","chr9",999,1000,2,"*","y","MesC"
"1225","chr9",1040,1041,2,"*","y","MesC"
"1230","chr9",1081,1082,2,"*","y","MesC"
"1231","chr9",1100,1101,2,"*","y","MesC"
"1236","chr9",1146,1147,2,"*","y","MesC"
"1248","chr9",1660,1661,2,"*","y","MesC"
"1250","chr9",1679,1680,2,"*","y","MesC"
"1261","chr9",1770,1771,2,"*","y","MesC"
"1262","chr9",2310,2311,2,"*","y","MesC"
"1266","chr9",3530,3531,2,"*","y","MesC"
"1267","chr9",988,989,2,"*","x","MSC"
"1269","chr9",999,1000,2,"*","x","MSC"
"1274","chr9",1041,1042,2,"*","x","MSC"
"1276","chr9",1060,1061,2,"*","x","MSC"
"1279","chr9",1081,1082,2,"*","x","MSC"
"1280","chr9",1100,1101,2,"*","x","MSC"
"1284","chr9",1146,1147,2,"*","x","MSC"
"1294","chr9",1660,1661,2,"*","x","MSC"
"1297","chr9",1679,1680,2,"*","x","MSC"
"1298","chr9",1686,1687,2,"*","x","MSC"
"1307","chr9",1770,1771,2,"*","x","MSC"
"1308","chr9",2310,2311,2,"*","x","MSC"
"1312","chr9",3530,3531,2,"*","x","MSC"
"1313","chr9",988,989,2,"*","y","MSC"
"1315","chr9",999,1000,2,"*","y","MSC"
"1320","chr9",1041,1042,2,"*","y","MSC"
"1322","chr9",1060,1061,2,"*","y","MSC"
"1325","chr9",1081,1082,2,"*","y","MSC"
"1326","chr9",1100,1101,2,"*","y","MSC"
"1330","chr9",1146,1147,2,"*","y","MSC"
"1340","chr9",1660,1661,2,"*","y","MSC"
"1343","chr9",1679,1680,2,"*","y","MSC"
"1344","chr9",1686,1687,2,"*","y","MSC"
"1353","chr9",1770,1771,2,"*","y","MSC"
"1354","chr9",2310,2311,2,"*","y","MSC"
"1358","chr9",3530,3531,2,"*","y","MSC"
"1360","chr9",984,985,2,"*","x","NPC"
"1363","chr9",999,1000,2,"*","x","NPC"
"1364","chr9",1006,1007,2,"*","x","NPC"
"1375","chr9",1081,1082,2,"*","x","NPC"
"1376","chr9",1100,1101,2,"*","x","NPC"
"1384","chr9",1157,1158,2,"*","x","NPC"
"1389","chr9",1642,1643,2,"*","x","NPC"
"1393","chr9",1660,1661,2,"*","x","NPC"
"1396","chr9",1679,1680,2,"*","x","NPC"
"1406","chr9",1770,1771,2,"*","x","NPC"
"1407","chr9",2310,2311,2,"*","x","NPC"
"1411","chr9",3530,3531,2,"*","x","NPC"
"1413","chr9",984,985,2,"*","y","NPC"
"1416","chr9",999,1000,2,"*","y","NPC"
"1417","chr9",1006,1007,2,"*","y","NPC"
"1428","chr9",1081,1082,2,"*","y","NPC"
"1429","chr9",1100,1101,2,"*","y","NPC"
"1437","chr9",1157,1158,2,"*","y","NPC"
"1442","chr9",1642,1643,2,"*","y","NPC"
"1446","chr9",1660,1661,2,"*","y","NPC"
"1449","chr9",1679,1680,2,"*","y","NPC"
"1459","chr9",1770,1771,2,"*","y","NPC"
"1460","chr9",2310,2311,2,"*","y","NPC"
"1464","chr9",3530,3531,2,"*","y","NPC"
"1465","chr9",984,985,2,"*","x","Ov"
"1471","chr9",1006,1007,2,"*","x","Ov"
"1478","chr9",1051,1052,2,"*","x","Ov"
"1484","chr9",1081,1082,2,"*","x","Ov"
"1489","chr9",1117,1118,2,"*","x","Ov"
"1490","chr9",1124,1125,2,"*","x","Ov"
"1500","chr9",1643,1644,2,"*","x","Ov"
"1502","chr9",1655,1656,2,"*","x","Ov"
"1503","chr9",1660,1661,2,"*","x","Ov"
"1514","chr9",1743,1744,2,"*","x","Ov"
"1517","chr9",1770,1771,2,"*","x","Ov"
"1518","chr9",2310,2311,2,"*","x","Ov"
"1522","chr9",3530,3531,2,"*","x","Ov"
"1523","chr9",984,985,2,"*","y","Ov"
"1529","chr9",1006,1007,2,"*","y","Ov"
"1536","chr9",1051,1052,2,"*","y","Ov"
"1542","chr9",1081,1082,2,"*","y","Ov"
"1547","chr9",1117,1118,2,"*","y","Ov"
"1548","chr9",1124,1125,2,"*","y","Ov"
"1558","chr9",1643,1644,2,"*","y","Ov"
"1560","chr9",1655,1656,2,"*","y","Ov"
"1561","chr9",1660,1661,2,"*","y","Ov"
"1572","chr9",1743,1744,2,"*","y","Ov"
"1575","chr9",1770,1771,2,"*","y","Ov"
"1576","chr9",2310,2311,2,"*","y","Ov"
"1580","chr9",3530,3531,2,"*","y","Ov"
"1583","chr9",988,989,2,"*","x","Pa"
"1588","chr9",1006,1007,2,"*","x","Pa"
"1595","chr9",1060,1061,2,"*","x","Pa"
"1599","chr9",1081,1082,2,"*","x","Pa"
"1600","chr9",1100,1101,2,"*","x","Pa"
"1603","chr9",1117,1118,2,"*","x","Pa"
"1605","chr9",1128,1129,2,"*","x","Pa"
"1608","chr9",1146,1147,2,"*","x","Pa"
"1614","chr9",1178,1179,2,"*","x","Pa"
"1616","chr9",1643,1644,2,"*","x","Pa"
"1617","chr9",1646,1647,2,"*","x","Pa"
"1630","chr9",1743,1744,2,"*","x","Pa"
"1633","chr9",1770,1771,2,"*","x","Pa"
"1634","chr9",2310,2311,2,"*","x","Pa"
"1638","chr9",3530,3531,2,"*","x","Pa"
"1641","chr9",988,989,2,"*","y","Pa"
"1646","chr9",1006,1007,2,"*","y","Pa"
"1653","chr9",1060,1061,2,"*","y","Pa"
"1657","chr9",1081,1082,2,"*","y","Pa"
"1658","chr9",1100,1101,2,"*","y","Pa"
"1661","chr9",1117,1118,2,"*","y","Pa"
"1663","chr9",1128,1129,2,"*","y","Pa"
"1666","chr9",1146,1147,2,"*","y","Pa"
"1672","chr9",1178,1179,2,"*","y","Pa"
"1674","chr9",1643,1644,2,"*","y","Pa"
"1675","chr9",1646,1647,2,"*","y","Pa"
"1688","chr9",1743,1744,2,"*","y","Pa"
"1691","chr9",1770,1771,2,"*","y","Pa"
"1692","chr9",2310,2311,2,"*","y","Pa"
"1696","chr9",3530,3531,2,"*","y","Pa"
"1700","chr9",999,1000,2,"*","x","PM"
"1701","chr9",1002,1003,2,"*","x","PM"
"1702","chr9",1006,1007,2,"*","x","PM"
"1708","chr9",1039,1040,2,"*","x","PM"
"1711","chr9",1052,1053,2,"*","x","PM"
"1712","chr9",1060,1061,2,"*","x","PM"
"1713","chr9",1064,1065,2,"*","x","PM"
"1716","chr9",1081,1082,2,"*","x","PM"
"1731","chr9",1643,1644,2,"*","x","PM"
"1734","chr9",1660,1661,2,"*","x","PM"
"1737","chr9",1679,1680,2,"*","x","PM"
"1739","chr9",1690,1691,2,"*","x","PM"
"1745","chr9",1743,1744,2,"*","x","PM"
"1748","chr9",1770,1771,2,"*","x","PM"
"1749","chr9",2310,2311,2,"*","x","PM"
"1753","chr9",3530,3531,2,"*","x","PM"
"1757","chr9",999,1000,2,"*","y","PM"
"1758","chr9",1002,1003,2,"*","y","PM"
"1759","chr9",1006,1007,2,"*","y","PM"
"1765","chr9",1039,1040,2,"*","y","PM"
"1768","chr9",1052,1053,2,"*","y","PM"
"1769","chr9",1060,1061,2,"*","y","PM"
"1770","chr9",1064,1065,2,"*","y","PM"
"1773","chr9",1081,1082,2,"*","y","PM"
"1788","chr9",1643,1644,2,"*","y","PM"
"1791","chr9",1660,1661,2,"*","y","PM"
"1794","chr9",1679,1680,2,"*","y","PM"
"1796","chr9",1690,1691,2,"*","y","PM"
"1802","chr9",1743,1744,2,"*","y","PM"
"1805","chr9",1770,1771,2,"*","y","PM"
"1806","chr9",2310,2311,2,"*","y","PM"
"1810","chr9",3530,3531,2,"*","y","PM"
"1812","chr9",983,984,2,"*","x","RV"
"1817","chr9",1027,1028,2,"*","x","RV"
"1820","chr9",1039,1040,2,"*","x","RV"
"1823","chr9",1052,1053,2,"*","x","RV"
"1827","chr9",1081,1082,2,"*","x","RV"
"1836","chr9",1154,1155,2,"*","x","RV"
"1838","chr9",1160,1161,2,"*","x","RV"
"1839","chr9",1163,1164,2,"*","x","RV"
"1847","chr9",1660,1661,2,"*","x","RV"
"1851","chr9",1679,1680,2,"*","x","RV"
"1862","chr9",1770,1771,2,"*","x","RV"
"1863","chr9",2310,2311,2,"*","x","RV"
"1867","chr9",3530,3531,2,"*","x","RV"
"1869","chr9",983,984,2,"*","y","RV"
"1874","chr9",1027,1028,2,"*","y","RV"
"1877","chr9",1039,1040,2,"*","y","RV"
"1880","chr9",1052,1053,2,"*","y","RV"
"1884","chr9",1081,1082,2,"*","y","RV"
"1893","chr9",1154,1155,2,"*","y","RV"
"1895","chr9",1160,1161,2,"*","y","RV"
"1896","chr9",1163,1164,2,"*","y","RV"
"1904","chr9",1660,1661,2,"*","y","RV"
"1908","chr9",1679,1680,2,"*","y","RV"
"1919","chr9",1770,1771,2,"*","y","RV"
"1920","chr9",2310,2311,2,"*","y","RV"
"1924","chr9",3530,3531,2,"*","y","RV"
"1927","chr9",988,989,2,"*","x","SB"
"1932","chr9",1006,1007,2,"*","x","SB"
"1934","chr9",1030,1031,2,"*","x","SB"
"1938","chr9",1060,1061,2,"*","x","SB"
