"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"70","chr19",30,30,1,"*","y","Bl",30,30,1
"71","chr19",62,62,1,"*","y","Bl",62,62,1
"72","chr19",184,184,1,"*","y","Bl",184,184,1
"73","chr19",209,209,1,"*","y","Bl",209,209,1
"74","chr19",218,218,1,"*","y","Bl",218,218,1
"75","chr19",514,514,1,"*","y","Bl",514,514,1
"77","chr19",755,755,1,"*","y","Bl",755,755,1
"78","chr19",920,920,1,"*","y","Bl",920,920,1
"79","chr19",945,945,1,"*","y","Bl",945,945,1
"80","chr19",1266,1266,1,"*","y","Bl",1266,1266,1
"81","chr19",1356,1356,1,"*","y","Bl",1356,1356,1
"82","chr19",1479,1479,1,"*","y","Bl",1479,1479,1
"30","chr19",30,30,1,"*","x","Ao",30,30,1
"31","chr19",62,62,1,"*","x","Ao",62,62,1
"32","chr19",209,209,1,"*","x","Ao",209,209,1
"33","chr19",218,218,1,"*","x","Ao",218,218,1
"34","chr19",514,514,1,"*","x","Ao",514,514,1
"36","chr19",755,755,1,"*","x","Ao",755,755,1
"37","chr19",920,920,1,"*","x","Ao",920,920,1
"38","chr19",945,945,1,"*","x","Ao",945,945,1
"39","chr19",1266,1266,1,"*","x","Ao",1266,1266,1
"40","chr19",1356,1356,1,"*","x","Ao",1356,1356,1
"41","chr19",1479,1479,1,"*","x","Ao",1479,1479,1
"43","chr19",30,30,1,"*","y","Ao",30,30,1
"44","chr19",62,62,1,"*","y","Ao",62,62,1
"45","chr19",209,209,1,"*","y","Ao",209,209,1
"46","chr19",218,218,1,"*","y","Ao",218,218,1
"47","chr19",514,514,1,"*","y","Ao",514,514,1
"49","chr19",755,755,1,"*","y","Ao",755,755,1
"50","chr19",920,920,1,"*","y","Ao",920,920,1
"51","chr19",945,945,1,"*","y","Ao",945,945,1
"52","chr19",1266,1266,1,"*","y","Ao",1266,1266,1
"53","chr19",1356,1356,1,"*","y","Ao",1356,1356,1
"54","chr19",1479,1479,1,"*","y","Ao",1479,1479,1
"2","chr19",30,30,1,"*","x","AG",30,30,1
"3","chr19",62,62,1,"*","x","AG",62,62,1
"4","chr19",184,184,1,"*","x","AG",184,184,1
"5","chr19",209,209,1,"*","x","AG",209,209,1
"6","chr19",218,218,1,"*","x","AG",218,218,1
"7","chr19",514,514,1,"*","x","AG",514,514,1
"9","chr19",755,755,1,"*","x","AG",755,755,1
"10","chr19",920,920,1,"*","x","AG",920,920,1
"11","chr19",945,945,1,"*","x","AG",945,945,1
"12","chr19",1266,1266,1,"*","x","AG",1266,1266,1
"13","chr19",1356,1356,1,"*","x","AG",1356,1356,1
"14","chr19",1479,1479,1,"*","x","AG",1479,1479,1
"16","chr19",30,30,1,"*","y","AG",30,30,1
"17","chr19",62,62,1,"*","y","AG",62,62,1
"18","chr19",184,184,1,"*","y","AG",184,184,1
"19","chr19",209,209,1,"*","y","AG",209,209,1
"20","chr19",218,218,1,"*","y","AG",218,218,1
"21","chr19",514,514,1,"*","y","AG",514,514,1
"23","chr19",755,755,1,"*","y","AG",755,755,1
"24","chr19",920,920,1,"*","y","AG",920,920,1
"25","chr19",945,945,1,"*","y","AG",945,945,1
"26","chr19",1266,1266,1,"*","y","AG",1266,1266,1
"27","chr19",1356,1356,1,"*","y","AG",1356,1356,1
"28","chr19",1479,1479,1,"*","y","AG",1479,1479,1
