"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"1347","chr9",1714,1716,3,"*","y","MSC",1714,1716,3
"1348","chr9",1722,1724,3,"*","y","MSC",1722,1724,3
"1355","chr9",2315,2317,3,"*","y","MSC",2315,2317,3
"1356","chr9",3328,3330,3,"*","y","MSC",3328,3330,3
"1171","chr9",1028,1030,3,"*","x","MesC",1027,1032,6
"1189","chr9",1162,1164,3,"*","x","MesC",1157,1167,11
"1191","chr9",1177,1179,3,"*","x","MesC",1175,1179,5
"1200","chr9",1686,1688,3,"*","x","MesC",1686,1688,3
"1202","chr9",1701,1703,3,"*","x","MesC",1701,1703,3
"1203","chr9",1714,1716,3,"*","x","MesC",1714,1716,3
"1204","chr9",1722,1724,3,"*","x","MesC",1722,1724,3
"1212","chr9",2315,2317,3,"*","x","MesC",2315,2317,3
"1213","chr9",3328,3330,3,"*","x","MesC",3328,3330,3
"1222","chr9",1028,1030,3,"*","y","MesC",1027,1032,6
"1240","chr9",1162,1164,3,"*","y","MesC",1157,1167,11
"1242","chr9",1177,1179,3,"*","y","MesC",1175,1179,5
"1251","chr9",1686,1688,3,"*","y","MesC",1686,1688,3
"1253","chr9",1701,1703,3,"*","y","MesC",1701,1703,3
"1254","chr9",1714,1716,3,"*","y","MesC",1714,1716,3
"1255","chr9",1722,1724,3,"*","y","MesC",1722,1724,3
"1263","chr9",2315,2317,3,"*","y","MesC",2315,2317,3
"1264","chr9",3328,3330,3,"*","y","MesC",3328,3330,3
"1051","chr9",983,985,3,"*","x","LV",981,989,9
"1067","chr9",1070,1072,3,"*","x","LV",1064,1072,9
"1075","chr9",1131,1133,3,"*","x","LV",1128,1133,6
"1083","chr9",1177,1179,3,"*","x","LV",1175,1179,5
"1093","chr9",1686,1688,3,"*","x","LV",1686,1688,3
"1095","chr9",1701,1703,3,"*","x","LV",1701,1703,3
"1096","chr9",1714,1716,3,"*","x","LV",1714,1716,3
"1097","chr9",1722,1724,3,"*","x","LV",1722,1724,3
"1104","chr9",2315,2317,3,"*","x","LV",2315,2317,3
"1105","chr9",3328,3330,3,"*","x","LV",3328,3330,3
"1108","chr9",983,985,3,"*","y","LV",981,989,9
"1124","chr9",1070,1072,3,"*","y","LV",1064,1072,9
"1132","chr9",1131,1133,3,"*","y","LV",1128,1133,6
"1140","chr9",1177,1179,3,"*","y","LV",1175,1179,5
"1150","chr9",1686,1688,3,"*","y","LV",1686,1688,3
"1152","chr9",1701,1703,3,"*","y","LV",1701,1703,3
"1153","chr9",1714,1716,3,"*","y","LV",1714,1716,3
"1154","chr9",1722,1724,3,"*","y","LV",1722,1724,3
"1161","chr9",2315,2317,3,"*","y","LV",2315,2317,3
"1162","chr9",3328,3330,3,"*","y","LV",3328,3330,3
"946","chr9",1051,1053,3,"*","x","Lu",1051,1053,3
"971","chr9",1654,1656,3,"*","x","Lu",1654,1656,3
"976","chr9",1686,1688,3,"*","x","Lu",1686,1688,3
"979","chr9",1701,1703,3,"*","x","Lu",1701,1703,3
"980","chr9",1714,1716,3,"*","x","Lu",1714,1716,3
"981","chr9",1722,1724,3,"*","x","Lu",1722,1724,3
"988","chr9",2315,2317,3,"*","x","Lu",2315,2317,3
"989","chr9",3328,3330,3,"*","x","Lu",3328,3330,3
"1005","chr9",1051,1053,3,"*","y","Lu",1051,1053,3
"1030","chr9",1654,1656,3,"*","y","Lu",1654,1656,3
"1035","chr9",1686,1688,3,"*","y","Lu",1686,1688,3
"1038","chr9",1701,1703,3,"*","y","Lu",1701,1703,3
"1039","chr9",1714,1716,3,"*","y","Lu",1714,1716,3
"1040","chr9",1722,1724,3,"*","y","Lu",1722,1724,3
"1047","chr9",2315,2317,3,"*","y","Lu",2315,2317,3
"1048","chr9",3328,3330,3,"*","y","Lu",3328,3330,3
"865","chr9",1131,1133,3,"*","x","Li",1128,1133,6
"878","chr9",1686,1688,3,"*","x","Li",1686,1688,3
"880","chr9",1701,1703,3,"*","x","Li",1701,1703,3
"881","chr9",1714,1716,3,"*","x","Li",1714,1716,3
"882","chr9",1722,1724,3,"*","x","Li",1722,1724,3
"887","chr9",2315,2317,3,"*","x","Li",2315,2317,3
"888","chr9",3328,3330,3,"*","x","Li",3328,3330,3
"907","chr9",1131,1133,3,"*","y","Li",1128,1133,6
"920","chr9",1686,1688,3,"*","y","Li",1686,1688,3
"922","chr9",1701,1703,3,"*","y","Li",1701,1703,3
"923","chr9",1714,1716,3,"*","y","Li",1714,1716,3
"924","chr9",1722,1724,3,"*","y","Li",1722,1724,3
"929","chr9",2315,2317,3,"*","y","Li",2315,2317,3
"930","chr9",3328,3330,3,"*","y","Li",3328,3330,3
"776","chr9",1131,1133,3,"*","x","LC",1128,1133,6
"790","chr9",1686,1688,3,"*","x","LC",1686,1688,3
"792","chr9",1701,1703,3,"*","x","LC",1701,1703,3
"793","chr9",1714,1716,3,"*","x","LC",1714,1716,3
"794","chr9",1722,1724,3,"*","x","LC",1722,1724,3
"800","chr9",2315,2317,3,"*","x","LC",2315,2317,3
"801","chr9",3328,3330,3,"*","x","LC",3328,3330,3
"821","chr9",1131,1133,3,"*","y","LC",1128,1133,6
"835","chr9",1686,1688,3,"*","y","LC",1686,1688,3
"837","chr9",1701,1703,3,"*","y","LC",1701,1703,3
"838","chr9",1714,1716,3,"*","y","LC",1714,1716,3
"839","chr9",1722,1724,3,"*","y","LC",1722,1724,3
"845","chr9",2315,2317,3,"*","y","LC",2315,2317,3
"846","chr9",3328,3330,3,"*","y","LC",3328,3330,3
"661","chr9",1116,1118,3,"*","x","Hi",1115,1119,5
"664","chr9",1131,1133,3,"*","x","Hi",1128,1133,6
"683","chr9",1686,1688,3,"*","x","Hi",1686,1688,3
"685","chr9",1701,1703,3,"*","x","Hi",1701,1703,3
"686","chr9",1714,1716,3,"*","x","Hi",1714,1716,3
"687","chr9",1722,1724,3,"*","x","Hi",1722,1724,3
"695","chr9",2315,2317,3,"*","x","Hi",2315,2317,3
"696","chr9",3328,3330,3,"*","x","Hi",3328,3330,3
"721","chr9",1116,1118,3,"*","y","Hi",1115,1119,5
"724","chr9",1131,1133,3,"*","y","Hi",1128,1133,6
"743","chr9",1686,1688,3,"*","y","Hi",1686,1688,3
"745","chr9",1701,1703,3,"*","y","Hi",1701,1703,3
"746","chr9",1714,1716,3,"*","y","Hi",1714,1716,3
"747","chr9",1722,1724,3,"*","y","Hi",1722,1724,3
"755","chr9",2315,2317,3,"*","y","Hi",2315,2317,3
"756","chr9",3328,3330,3,"*","y","Hi",3328,3330,3
"565","chr9",1131,1133,3,"*","x","FC",1128,1133,6
"569","chr9",1162,1164,3,"*","x","FC",1157,1167,11
"580","chr9",1686,1688,3,"*","x","FC",1686,1688,3
"582","chr9",1701,1703,3,"*","x","FC",1701,1703,3
"583","chr9",1714,1716,3,"*","x","FC",1714,1716,3
"584","chr9",1722,1724,3,"*","x","FC",1722,1724,3
"590","chr9",2315,2317,3,"*","x","FC",2315,2317,3
"591","chr9",3328,3330,3,"*","x","FC",3328,3330,3
"610","chr9",1131,1133,3,"*","y","FC",1128,1133,6
"614","chr9",1162,1164,3,"*","y","FC",1157,1167,11
"625","chr9",1686,1688,3,"*","y","FC",1686,1688,3
"627","chr9",1701,1703,3,"*","y","FC",1701,1703,3
"628","chr9",1714,1716,3,"*","y","FC",1714,1716,3
"629","chr9",1722,1724,3,"*","y","FC",1722,1724,3
"635","chr9",2315,2317,3,"*","y","FC",2315,2317,3
"636","chr9",3328,3330,3,"*","y","FC",3328,3330,3
"443","chr9",1028,1030,3,"*","x","ESC",1027,1032,6
"456","chr9",1116,1118,3,"*","x","ESC",1115,1119,5
"459","chr9",1131,1133,3,"*","x","ESC",1128,1133,6
"468","chr9",1177,1179,3,"*","x","ESC",1175,1179,5
"477","chr9",1686,1688,3,"*","x","ESC",1686,1688,3
"479","chr9",1701,1703,3,"*","x","ESC",1701,1703,3
"480","chr9",1714,1716,3,"*","x","ESC",1714,1716,3
"481","chr9",1722,1724,3,"*","x","ESC",1722,1724,3
"489","chr9",2315,2317,3,"*","x","ESC",2315,2317,3
"490","chr9",3328,3330,3,"*","x","ESC",3328,3330,3
"499","chr9",1028,1030,3,"*","y","ESC",1027,1032,6
"512","chr9",1116,1118,3,"*","y","ESC",1115,1119,5
"515","chr9",1131,1133,3,"*","y","ESC",1128,1133,6
"524","chr9",1177,1179,3,"*","y","ESC",1175,1179,5
"533","chr9",1686,1688,3,"*","y","ESC",1686,1688,3
"535","chr9",1701,1703,3,"*","y","ESC",1701,1703,3
"536","chr9",1714,1716,3,"*","y","ESC",1714,1716,3
"537","chr9",1722,1724,3,"*","y","ESC",1722,1724,3
"545","chr9",2315,2317,3,"*","y","ESC",2315,2317,3
"546","chr9",3328,3330,3,"*","y","ESC",3328,3330,3
"326","chr9",984,986,3,"*","x","Co",981,989,9
"328","chr9",991,993,3,"*","x","Co",991,994,4
"329","chr9",997,999,3,"*","x","Co",997,1000,4
"336","chr9",1040,1042,3,"*","x","Co",1034,1046,13
"337","chr9",1051,1053,3,"*","x","Co",1051,1053,3
"347","chr9",1131,1133,3,"*","x","Co",1128,1133,6
"365","chr9",1686,1688,3,"*","x","Co",1686,1688,3
"367","chr9",1701,1703,3,"*","x","Co",1701,1703,3
"368","chr9",1714,1716,3,"*","x","Co",1714,1716,3
"369","chr9",1722,1724,3,"*","x","Co",1722,1724,3
"377","chr9",2315,2317,3,"*","x","Co",2315,2317,3
"378","chr9",3328,3330,3,"*","x","Co",3328,3330,3
"382","chr9",984,986,3,"*","y","Co",981,989,9
"384","chr9",991,993,3,"*","y","Co",991,994,4
"385","chr9",997,999,3,"*","y","Co",997,1000,4
"392","chr9",1040,1042,3,"*","y","Co",1034,1046,13
"393","chr9",1051,1053,3,"*","y","Co",1051,1053,3
"403","chr9",1131,1133,3,"*","y","Co",1128,1133,6
"421","chr9",1686,1688,3,"*","y","Co",1686,1688,3
"423","chr9",1701,1703,3,"*","y","Co",1701,1703,3
"424","chr9",1714,1716,3,"*","y","Co",1714,1716,3
"425","chr9",1722,1724,3,"*","y","Co",1722,1724,3
"433","chr9",2315,2317,3,"*","y","Co",2315,2317,3
"434","chr9",3328,3330,3,"*","y","Co",3328,3330,3
"236","chr9",1116,1118,3,"*","x","Bl",1115,1119,5
"255","chr9",1686,1688,3,"*","x","Bl",1686,1688,3
"257","chr9",1701,1703,3,"*","x","Bl",1701,1703,3
"258","chr9",1714,1716,3,"*","x","Bl",1714,1716,3
"259","chr9",1722,1724,3,"*","x","Bl",1722,1724,3
"267","chr9",2315,2317,3,"*","x","Bl",2315,2317,3
"268","chr9",3328,3330,3,"*","x","Bl",3328,3330,3
"290","chr9",1116,1118,3,"*","y","Bl",1115,1119,5
"309","chr9",1686,1688,3,"*","y","Bl",1686,1688,3
"311","chr9",1701,1703,3,"*","y","Bl",1701,1703,3
"312","chr9",1714,1716,3,"*","y","Bl",1714,1716,3
"313","chr9",1722,1724,3,"*","y","Bl",1722,1724,3
"321","chr9",2315,2317,3,"*","y","Bl",2315,2317,3
"322","chr9",3328,3330,3,"*","y","Bl",3328,3330,3
"138","chr9",1131,1133,3,"*","x","Ao",1128,1133,6
"142","chr9",1162,1164,3,"*","x","Ao",1157,1167,11
"153","chr9",1686,1688,3,"*","x","Ao",1686,1688,3
"155","chr9",1701,1703,3,"*","x","Ao",1701,1703,3
"156","chr9",1714,1716,3,"*","x","Ao",1714,1716,3
"157","chr9",1722,1724,3,"*","x","Ao",1722,1724,3
"165","chr9",2315,2317,3,"*","x","Ao",2315,2317,3
"166","chr9",3328,3330,3,"*","x","Ao",3328,3330,3
"186","chr9",1131,1133,3,"*","y","Ao",1128,1133,6
"190","chr9",1162,1164,3,"*","y","Ao",1157,1167,11
"201","chr9",1686,1688,3,"*","y","Ao",1686,1688,3
"203","chr9",1701,1703,3,"*","y","Ao",1701,1703,3
"204","chr9",1714,1716,3,"*","y","Ao",1714,1716,3
"205","chr9",1722,1724,3,"*","y","Ao",1722,1724,3
"213","chr9",2315,2317,3,"*","y","Ao",2315,2317,3
"214","chr9",3328,3330,3,"*","y","Ao",3328,3330,3
"22","chr9",1117,1119,3,"*","x","AG",1115,1119,5
"25","chr9",1131,1133,3,"*","x","AG",1128,1133,6
"30","chr9",1162,1164,3,"*","x","AG",1157,1167,11
"33","chr9",1177,1179,3,"*","x","AG",1175,1179,5
"43","chr9",1686,1688,3,"*","x","AG",1686,1688,3
"45","chr9",1701,1703,3,"*","x","AG",1701,1703,3
"46","chr9",1714,1716,3,"*","x","AG",1714,1716,3
"47","chr9",1722,1724,3,"*","x","AG",1722,1724,3
"57","chr9",2315,2317,3,"*","x","AG",2315,2317,3
"58","chr9",3328,3330,3,"*","x","AG",3328,3330,3
"82","chr9",1117,1119,3,"*","y","AG",1115,1119,5
"85","chr9",1131,1133,3,"*","y","AG",1128,1133,6
"90","chr9",1162,1164,3,"*","y","AG",1157,1167,11
"93","chr9",1177,1179,3,"*","y","AG",1175,1179,5
"103","chr9",1686,1688,3,"*","y","AG",1686,1688,3
"105","chr9",1701,1703,3,"*","y","AG",1701,1703,3
"106","chr9",1714,1716,3,"*","y","AG",1714,1716,3
"107","chr9",1722,1724,3,"*","y","AG",1722,1724,3
"117","chr9",2315,2317,3,"*","y","AG",2315,2317,3
"118","chr9",3328,3330,3,"*","y","AG",3328,3330,3
"2157","chr9",999,1000,2,"*","x","TLC",997,1000,4
"2168","chr9",1081,1082,2,"*","x","TLC",1081,1082,2
"2169","chr9",1100,1101,2,"*","x","TLC",1100,1101,2
"2184","chr9",1660,1661,2,"*","x","TLC",1660,1661,2
"2188","chr9",1679,1680,2,"*","x","TLC",1676,1680,5
"2200","chr9",1770,1771,2,"*","x","TLC",1770,1771,2
"2201","chr9",2310,2311,2,"*","x","TLC",2310,2311,2
"2210","chr9",999,1000,2,"*","y","TLC",997,1000,4
"2221","chr9",1081,1082,2,"*","y","TLC",1081,1082,2
"2222","chr9",1100,1101,2,"*","y","TLC",1100,1101,2
"2237","chr9",1660,1661,2,"*","y","TLC",1660,1661,2
"2241","chr9",1679,1680,2,"*","y","TLC",1676,1680,5
"2253","chr9",1770,1771,2,"*","y","TLC",1770,1771,2
"2254","chr9",2310,2311,2,"*","y","TLC",2310,2311,2
"2042","chr9",987,988,2,"*","x","Sp",981,989,9
"2045","chr9",1006,1007,2,"*","x","Sp",1006,1007,2
"2049","chr9",1036,1037,2,"*","x","Sp",1034,1046,13
"2050","chr9",1039,1040,2,"*","x","Sp",1034,1046,13
"2052","chr9",1045,1046,2,"*","x","Sp",1034,1046,13
"2053","chr9",1051,1052,2,"*","x","Sp",1051,1053,3
"2058","chr9",1081,1082,2,"*","x","Sp",1081,1082,2
"2061","chr9",1117,1118,2,"*","x","Sp",1115,1119,5
"2066","chr9",1146,1147,2,"*","x","Sp",1145,1149,5
"2070","chr9",1163,1164,2,"*","x","Sp",1157,1167,11
"2074","chr9",1643,1644,2,"*","x","Sp",1642,1644,3
"2076","chr9",1648,1649,2,"*","x","Sp",1646,1649,4
"2077","chr9",1655,1656,2,"*","x","Sp",1654,1656,3
"2078","chr9",1660,1661,2,"*","x","Sp",1660,1661,2
"2091","chr9",1770,1771,2,"*","x","Sp",1770,1771,2
"2092","chr9",2310,2311,2,"*","x","Sp",2310,2311,2
"2098","chr9",987,988,2,"*","y","Sp",981,989,9
"2101","chr9",1006,1007,2,"*","y","Sp",1006,1007,2
"2105","chr9",1036,1037,2,"*","y","Sp",1034,1046,13
"2106","chr9",1039,1040,2,"*","y","Sp",1034,1046,13
"2108","chr9",1045,1046,2,"*","y","Sp",1034,1046,13
"2109","chr9",1051,1052,2,"*","y","Sp",1051,1053,3
"2114","chr9",1081,1082,2,"*","y","Sp",1081,1082,2
"2117","chr9",1117,1118,2,"*","y","Sp",1115,1119,5
"2122","chr9",1146,1147,2,"*","y","Sp",1145,1149,5
"2126","chr9",1163,1164,2,"*","y","Sp",1157,1167,11
"2130","chr9",1643,1644,2,"*","y","Sp",1642,1644,3
"2132","chr9",1648,1649,2,"*","y","Sp",1646,1649,4
"2133","chr9",1655,1656,2,"*","y","Sp",1654,1656,3
"2134","chr9",1660,1661,2,"*","y","Sp",1660,1661,2
"2147","chr9",1770,1771,2,"*","y","Sp",1770,1771,2
"2148","chr9",2310,2311,2,"*","y","Sp",2310,2311,2
"1927","chr9",988,989,2,"*","x","SB",981,989,9
"1932","chr9",1006,1007,2,"*","x","SB",1006,1007,2
"1934","chr9",1030,1031,2,"*","x","SB",1027,1032,6
"1938","chr9",1060,1061,2,"*","x","SB",1060,1061,2
"1942","chr9",1081,1082,2,"*","x","SB",1081,1082,2
"1945","chr9",1107,1108,2,"*","x","SB",1107,1108,2
"1947","chr9",1124,1125,2,"*","x","SB",1124,1125,2
"1957","chr9",1178,1179,2,"*","x","SB",1175,1179,5
"1959","chr9",1643,1644,2,"*","x","SB",1642,1644,3
"1961","chr9",1655,1656,2,"*","x","SB",1654,1656,3
"1962","chr9",1660,1661,2,"*","x","SB",1660,1661,2
"1973","chr9",1743,1744,2,"*","x","SB",1743,1744,2
"1974","chr9",1752,1753,2,"*","x","SB",1751,1754,4
"1977","chr9",1770,1771,2,"*","x","SB",1770,1771,2
"1978","chr9",2310,2311,2,"*","x","SB",2310,2311,2
"1982","chr9",3530,3531,2,"*","x","SB",3529,3531,3
"1985","chr9",988,989,2,"*","y","SB",981,989,9
"1990","chr9",1006,1007,2,"*","y","SB",1006,1007,2
"1992","chr9",1030,1031,2,"*","y","SB",1027,1032,6
"1996","chr9",1060,1061,2,"*","y","SB",1060,1061,2
"2000","chr9",1081,1082,2,"*","y","SB",1081,1082,2
"2003","chr9",1107,1108,2,"*","y","SB",1107,1108,2
"2005","chr9",1124,1125,2,"*","y","SB",1124,1125,2
"2015","chr9",1178,1179,2,"*","y","SB",1175,1179,5
"2017","chr9",1643,1644,2,"*","y","SB",1642,1644,3
"2019","chr9",1655,1656,2,"*","y","SB",1654,1656,3
"2020","chr9",1660,1661,2,"*","y","SB",1660,1661,2
"2031","chr9",1743,1744,2,"*","y","SB",1743,1744,2
"2032","chr9",1752,1753,2,"*","y","SB",1751,1754,4
"2035","chr9",1770,1771,2,"*","y","SB",1770,1771,2
"2036","chr9",2310,2311,2,"*","y","SB",2310,2311,2
"2040","chr9",3530,3531,2,"*","y","SB",3529,3531,3
"1812","chr9",983,984,2,"*","x","RV",981,989,9
"1817","chr9",1027,1028,2,"*","x","RV",1027,1032,6
"1820","chr9",1039,1040,2,"*","x","RV",1034,1046,13
"1823","chr9",1052,1053,2,"*","x","RV",1051,1053,3
"1827","chr9",1081,1082,2,"*","x","RV",1081,1082,2
"1836","chr9",1154,1155,2,"*","x","RV",1154,1155,2
"1838","chr9",1160,1161,2,"*","x","RV",1157,1167,11
"1839","chr9",1163,1164,2,"*","x","RV",1157,1167,11
"1847","chr9",1660,1661,2,"*","x","RV",1660,1661,2
"1851","chr9",1679,1680,2,"*","x","RV",1676,1680,5
"1862","chr9",1770,1771,2,"*","x","RV",1770,1771,2
"1863","chr9",2310,2311,2,"*","x","RV",2310,2311,2
"1867","chr9",3530,3531,2,"*","x","RV",3529,3531,3
"1869","chr9",983,984,2,"*","y","RV",981,989,9
"1874","chr9",1027,1028,2,"*","y","RV",1027,1032,6
"1877","chr9",1039,1040,2,"*","y","RV",1034,1046,13
"1880","chr9",1052,1053,2,"*","y","RV",1051,1053,3
"1884","chr9",1081,1082,2,"*","y","RV",1081,1082,2
"1893","chr9",1154,1155,2,"*","y","RV",1154,1155,2
"1895","chr9",1160,1161,2,"*","y","RV",1157,1167,11
"1896","chr9",1163,1164,2,"*","y","RV",1157,1167,11
"1904","chr9",1660,1661,2,"*","y","RV",1660,1661,2
"1908","chr9",1679,1680,2,"*","y","RV",1676,1680,5
"1919","chr9",1770,1771,2,"*","y","RV",1770,1771,2
"1920","chr9",2310,2311,2,"*","y","RV",2310,2311,2
"1924","chr9",3530,3531,2,"*","y","RV",3529,3531,3
"1700","chr9",999,1000,2,"*","x","PM",997,1000,4
"1701","chr9",1002,1003,2,"*","x","PM",1002,1003,2
"1702","chr9",1006,1007,2,"*","x","PM",1006,1007,2
"1708","chr9",1039,1040,2,"*","x","PM",1034,1046,13
"1711","chr9",1052,1053,2,"*","x","PM",1051,1053,3
"1712","chr9",1060,1061,2,"*","x","PM",1060,1061,2
"1713","chr9",1064,1065,2,"*","x","PM",1064,1072,9
"1716","chr9",1081,1082,2,"*","x","PM",1081,1082,2
"1731","chr9",1643,1644,2,"*","x","PM",1642,1644,3
"1734","chr9",1660,1661,2,"*","x","PM",1660,1661,2
"1737","chr9",1679,1680,2,"*","x","PM",1676,1680,5
"1739","chr9",1690,1691,2,"*","x","PM",1690,1691,2
"1745","chr9",1743,1744,2,"*","x","PM",1743,1744,2
"1748","chr9",1770,1771,2,"*","x","PM",1770,1771,2
"1749","chr9",2310,2311,2,"*","x","PM",2310,2311,2
"1753","chr9",3530,3531,2,"*","x","PM",3529,3531,3
"1757","chr9",999,1000,2,"*","y","PM",997,1000,4
"1758","chr9",1002,1003,2,"*","y","PM",1002,1003,2
"1759","chr9",1006,1007,2,"*","y","PM",1006,1007,2
"1765","chr9",1039,1040,2,"*","y","PM",1034,1046,13
"1768","chr9",1052,1053,2,"*","y","PM",1051,1053,3
"1769","chr9",1060,1061,2,"*","y","PM",1060,1061,2
"1770","chr9",1064,1065,2,"*","y","PM",1064,1072,9
"1773","chr9",1081,1082,2,"*","y","PM",1081,1082,2
"1788","chr9",1643,1644,2,"*","y","PM",1642,1644,3
"1791","chr9",1660,1661,2,"*","y","PM",1660,1661,2
"1794","chr9",1679,1680,2,"*","y","PM",1676,1680,5
"1796","chr9",1690,1691,2,"*","y","PM",1690,1691,2
"1802","chr9",1743,1744,2,"*","y","PM",1743,1744,2
"1805","chr9",1770,1771,2,"*","y","PM",1770,1771,2
"1806","chr9",2310,2311,2,"*","y","PM",2310,2311,2
"1810","chr9",3530,3531,2,"*","y","PM",3529,3531,3
"1583","chr9",988,989,2,"*","x","Pa",981,989,9
"1588","chr9",1006,1007,2,"*","x","Pa",1006,1007,2
"1595","chr9",1060,1061,2,"*","x","Pa",1060,1061,2
"1599","chr9",1081,1082,2,"*","x","Pa",1081,1082,2
"1600","chr9",1100,1101,2,"*","x","Pa",1100,1101,2
"1603","chr9",1117,1118,2,"*","x","Pa",1115,1119,5
"1605","chr9",1128,1129,2,"*","x","Pa",1128,1133,6
"1608","chr9",1146,1147,2,"*","x","Pa",1145,1149,5
"1614","chr9",1178,1179,2,"*","x","Pa",1175,1179,5
"1616","chr9",1643,1644,2,"*","x","Pa",1642,1644,3
"1617","chr9",1646,1647,2,"*","x","Pa",1646,1649,4
"1630","chr9",1743,1744,2,"*","x","Pa",1743,1744,2
"1633","chr9",1770,1771,2,"*","x","Pa",1770,1771,2
"1634","chr9",2310,2311,2,"*","x","Pa",2310,2311,2
"1638","chr9",3530,3531,2,"*","x","Pa",3529,3531,3
"1641","chr9",988,989,2,"*","y","Pa",981,989,9
"1646","chr9",1006,1007,2,"*","y","Pa",1006,1007,2
"1653","chr9",1060,1061,2,"*","y","Pa",1060,1061,2
"1657","chr9",1081,1082,2,"*","y","Pa",1081,1082,2
"1658","chr9",1100,1101,2,"*","y","Pa",1100,1101,2
"1661","chr9",1117,1118,2,"*","y","Pa",1115,1119,5
"1663","chr9",1128,1129,2,"*","y","Pa",1128,1133,6
"1666","chr9",1146,1147,2,"*","y","Pa",1145,1149,5
"1672","chr9",1178,1179,2,"*","y","Pa",1175,1179,5
"1674","chr9",1643,1644,2,"*","y","Pa",1642,1644,3
"1675","chr9",1646,1647,2,"*","y","Pa",1646,1649,4
"1688","chr9",1743,1744,2,"*","y","Pa",1743,1744,2
"1691","chr9",1770,1771,2,"*","y","Pa",1770,1771,2
"1692","chr9",2310,2311,2,"*","y","Pa",2310,2311,2
"1696","chr9",3530,3531,2,"*","y","Pa",3529,3531,3
"1465","chr9",984,985,2,"*","x","Ov",981,989,9
"1471","chr9",1006,1007,2,"*","x","Ov",1006,1007,2
"1478","chr9",1051,1052,2,"*","x","Ov",1051,1053,3
"1484","chr9",1081,1082,2,"*","x","Ov",1081,1082,2
"1489","chr9",1117,1118,2,"*","x","Ov",1115,1119,5
"1490","chr9",1124,1125,2,"*","x","Ov",1124,1125,2
"1500","chr9",1643,1644,2,"*","x","Ov",1642,1644,3
"1502","chr9",1655,1656,2,"*","x","Ov",1654,1656,3
"1503","chr9",1660,1661,2,"*","x","Ov",1660,1661,2
"1514","chr9",1743,1744,2,"*","x","Ov",1743,1744,2
"1517","chr9",1770,1771,2,"*","x","Ov",1770,1771,2
"1518","chr9",2310,2311,2,"*","x","Ov",2310,2311,2
"1522","chr9",3530,3531,2,"*","x","Ov",3529,3531,3
"1523","chr9",984,985,2,"*","y","Ov",981,989,9
"1529","chr9",1006,1007,2,"*","y","Ov",1006,1007,2
"1536","chr9",1051,1052,2,"*","y","Ov",1051,1053,3
"1542","chr9",1081,1082,2,"*","y","Ov",1081,1082,2
"1547","chr9",1117,1118,2,"*","y","Ov",1115,1119,5
"1548","chr9",1124,1125,2,"*","y","Ov",1124,1125,2
"1558","chr9",1643,1644,2,"*","y","Ov",1642,1644,3
"1560","chr9",1655,1656,2,"*","y","Ov",1654,1656,3
"1561","chr9",1660,1661,2,"*","y","Ov",1660,1661,2
"1572","chr9",1743,1744,2,"*","y","Ov",1743,1744,2
"1575","chr9",1770,1771,2,"*","y","Ov",1770,1771,2
"1576","chr9",2310,2311,2,"*","y","Ov",2310,2311,2
"1580","chr9",3530,3531,2,"*","y","Ov",3529,3531,3
"1360","chr9",984,985,2,"*","x","NPC",981,989,9
"1363","chr9",999,1000,2,"*","x","NPC",997,1000,4
"1364","chr9",1006,1007,2,"*","x","NPC",1006,1007,2
"1375","chr9",1081,1082,2,"*","x","NPC",1081,1082,2
"1376","chr9",1100,1101,2,"*","x","NPC",1100,1101,2
"1384","chr9",1157,1158,2,"*","x","NPC",1157,1167,11
"1389","chr9",1642,1643,2,"*","x","NPC",1642,1644,3
"1393","chr9",1660,1661,2,"*","x","NPC",1660,1661,2
"1396","chr9",1679,1680,2,"*","x","NPC",1676,1680,5
"1406","chr9",1770,1771,2,"*","x","NPC",1770,1771,2
"1407","chr9",2310,2311,2,"*","x","NPC",2310,2311,2
"1411","chr9",3530,3531,2,"*","x","NPC",3529,3531,3
"1413","chr9",984,985,2,"*","y","NPC",981,989,9
"1416","chr9",999,1000,2,"*","y","NPC",997,1000,4
"1417","chr9",1006,1007,2,"*","y","NPC",1006,1007,2
"1428","chr9",1081,1082,2,"*","y","NPC",1081,1082,2
"1429","chr9",1100,1101,2,"*","y","NPC",1100,1101,2
"1437","chr9",1157,1158,2,"*","y","NPC",1157,1167,11
"1442","chr9",1642,1643,2,"*","y","NPC",1642,1644,3
"1446","chr9",1660,1661,2,"*","y","NPC",1660,1661,2
"1449","chr9",1679,1680,2,"*","y","NPC",1676,1680,5
"1459","chr9",1770,1771,2,"*","y","NPC",1770,1771,2
"1460","chr9",2310,2311,2,"*","y","NPC",2310,2311,2
"1464","chr9",3530,3531,2,"*","y","NPC",3529,3531,3
"1267","chr9",988,989,2,"*","x","MSC",981,989,9
"1269","chr9",999,1000,2,"*","x","MSC",997,1000,4
"1274","chr9",1041,1042,2,"*","x","MSC",1034,1046,13
"1276","chr9",1060,1061,2,"*","x","MSC",1060,1061,2
"1279","chr9",1081,1082,2,"*","x","MSC",1081,1082,2
"1280","chr9",1100,1101,2,"*","x","MSC",1100,1101,2
"1284","chr9",1146,1147,2,"*","x","MSC",1145,1149,5
"1294","chr9",1660,1661,2,"*","x","MSC",1660,1661,2
"1297","chr9",1679,1680,2,"*","x","MSC",1676,1680,5
