Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006605~protein targeting	8	0.26666666666666666	0.2435387867791089	AKAP12, NLGN1, SEC61G, FUT10, AKAP6, TRAK1, YWHAZ, TRAK2	2200	39	16792	1.5656876456876456	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0008219~cell death	8	0.26666666666666666	0.2435387867791089	TGFB2, BRINP1, PARP4, ALS2, FAF1, EMP1, SNCAIP, IL17A	2200	39	16792	1.5656876456876456	1.0	1.0	0.9996074582924436
UP_KEYWORDS	Congenital hypothyroidism	4	0.13333333333333333	0.24454344761803762	TG, GLIS3, NKX2-1, TSHR	2540	14	20581	2.3150731158605176	1.0	0.9641998791796912	0.8995705394520669
GOTERM_BP_DIRECT	GO:0051491~positive regulation of filopodium assembly	6	0.2	0.2482122328415746	DNM3, GPM6A, BCAS3, NLGN1, RALA, TGFBR1	2200	26	16792	1.7613986013986014	1.0	1.0	0.9996074582924436
UP_SEQ_FEATURE	binding site:AMP	4	0.13333333333333333	0.24920631524840503	ERI1, AK3, AK5, PYGL	2500	14	20063	2.292914285714286	1.0	1.0	0.9966273187183811
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4; atypical	4	0.13333333333333333	0.24920631524840503	ZNF142, ZEB2, ZFP64, GTF3A	2500	14	20063	2.292914285714286	1.0	1.0	0.9966273187183811
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	11	0.36666666666666664	0.25525009353112865	GBP5, USP16, ALDH5A1, TRPA1, DPYS, TRPM8, TP63, RYR3, ACACA, CRYZ, GLS	2200	60	16792	1.3993333333333333	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0006461~protein complex assembly	19	0.6333333333333333	0.255396177818739	FGA, MAX, HFE, RANBP9, MITF, IL1RAP, IKBKAP, RIMS1, CHAF1B, NFS1, OCLN, DLG5, CDK1, GEMIN5, KCNQ5, SOX9, WASF1, KIFAP3, SKAP2	2200	116	16792	1.2501880877742948	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0097546~ciliary base	6	0.2	0.25549621126873306	ICK, PRKAR2B, NPHP3, NPHP4, DISC1, PRKACB	2323	27	18224	1.743339551346439	1.0	1.0	0.9987864077669902
UP_KEYWORDS	RNA editing	5	0.16666666666666669	0.2554971302794607	CYFIP2, GRIA2, TPH2, GRIK1, APOB	2540	21	20581	1.929227596550431	1.0	0.986254656743093	0.920147007649806
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	16	0.5333333333333333	0.2576904119827253	NTRK2, MEF2C, TRPC5, RTN1, TRPC6, FZD5, EDN3, RYK, CNTN6, PCSK9, HIPK1, HDAC9, PTPRD, XRN2, WNT2, NEUROG2	2200	95	16792	1.2855119617224882	1.0	1.0	0.9996074582924436
UP_KEYWORDS	Schizophrenia	3	0.1	0.25855707844202364	RGS4, DTNBP1, DISC1	2540	8	20581	3.038533464566929	1.0	0.9911354673610906	0.9247006624836261
GOTERM_CC_DIRECT	GO:0005813~centrosome	60	2.0	0.26213651295080975	DCLRE1B, GSK3B, CEP120, DIS3L, CETN3, CEP164, CCP110, PHAX, WDR43, PCM1, PPP4R2, RNF19A, CSPP1, PDE4B, CEP95, KIFAP3, CEP97, CEP290, PRKACB, TAPT1, ZNF322, CDK5RAP2, ZNF365, CEP68, CCDC38, GEN1, PDE4D, PSMA1, ALS2, UBR4, C10ORF90, IFT74, ODF2L, RIC8B, PRKAR2B, LEO1, NPHP4, CCT8, DISC1, PIBF1, XRCC4, PLK2, CEP152, CCDC15, PDE4DIP, SORBS1, ELL2, MZT1, PLEKHA7, AHI1, CDK6, KIAA0586, FAM175B, CDK1, HYLS1, PKN2, CEP41, RAD18, FBXL7, MDM1	2323	426	18224	1.1049335184590106	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0031594~neuromuscular junction	10	0.33333333333333337	0.26235968178670116	ITGB1, EPHA4, APP, EPHA7, CXADR, F2R, SPOCK1, NRG1, PPP1R9A, UTRN	2323	55	18224	1.4263687238289045	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0043679~axon terminus	9	0.3	0.262962961480503	CRHBP, EPHA4, UCN3, FLRT3, ITGA2, OPRK1, SRI, KCNA6, CDH8	2323	48	18224	1.470942746448558	1.0	1.0	0.9987864077669902
GOTERM_MF_DIRECT	GO:0042043~neurexin family protein binding	4	0.13333333333333333	0.2682521202119883	SDCBP, NLGN1, CPE, SYTL2	2185	14	16881	2.2073880353056556	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0050811~GABA receptor binding	4	0.13333333333333333	0.2682521202119883	GABRB1, PLCL1, TRAK1, TRAK2	2185	14	16881	2.2073880353056556	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0048038~quinone binding	4	0.13333333333333333	0.2682521202119883	HHIP, HHIPL2, ETFDH, SQRDL	2185	14	16881	2.2073880353056556	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031532~actin cytoskeleton reorganization	9	0.3	0.2685017012804093	EPS8, FER, RALA, CXADR, GPR65, PLEK, DTNBP1, PARVA, PHACTR1	2200	47	16792	1.4615860735009674	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	26	0.8666666666666666	0.2703018852771291	APP, ITK, IGSF5, WDR1, PTPRM, TMEM47, CDC42, FLRT2, CDH2, FLRT3, NPHP4, ECT2, PCDH1, PRKCG, KIRREL, CXADR, TMOD3, FRS2, AHI1, MYO1E, PIKFYVE, OCLN, FAT1, AMTN, CEP41, DSC3	2323	172	18224	1.1858763227182172	1.0	1.0	0.9987864077669902
INTERPRO	IPR019542:Enhancer of polycomb-like, N-terminal	3	0.1	0.27116487513161436	EPC1, EPC2, JADE2	2365	8	18559	2.9427589852008453	1.0	1.0	0.9968298696724198
GOTERM_CC_DIRECT	GO:0005641~nuclear envelope lumen	3	0.1	0.2712807754975918	APP, ALOX5, CACYBP	2323	8	18224	2.9418854928971157	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0072669~tRNA-splicing ligase complex	3	0.1	0.2712807754975918	FAM98B, FAM98A, C14ORF166	2323	8	18224	2.9418854928971157	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0043083~synaptic cleft	3	0.1	0.2712807754975918	DNM3, PRSS12, CDH8	2323	8	18224	2.9418854928971157	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0008328~ionotropic glutamate receptor complex	3	0.1	0.2712807754975918	DLG2, SHISA9, SHANK2	2323	8	18224	2.9418854928971157	1.0	1.0	0.9987864077669902
GOTERM_MF_DIRECT	GO:0051219~phosphoprotein binding	7	0.23333333333333336	0.27217973367442344	LYN, TOX3, URI1, DPYS, SAG, FKBP4, APTX	2185	34	16881	1.5906178489702516	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	11	0.36666666666666664	0.27233618650007074	LYN, KIRREL, ANGPT1, NTRK3, CD109, PAQR3, STK39, BDKRB1, IL2, PARK2, ZBED3	2200	61	16792	1.3763934426229507	1.0	1.0	0.9996074582924436
UP_SEQ_FEATURE	compositionally biased region:Lys-rich	20	0.6666666666666667	0.2738777693593487	SPAG17, IQCA1, MYCBP2, CTR9, BOD1L1, CEP164, CHD7, CWF19L2, CHD6, MSL2, FAM159B, ARHGAP5, SLC4A4, PARD3B, ESF1, BBX, PHIP, TOP1, TAF3, TAF2	2500	131	20063	1.2252213740458016	1.0	1.0	0.9966273187183811
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	6	0.2	0.2744792682506002	CDC42, TGFB2, INTU, KRT25, SOSTDC1, TP63	2200	27	16792	1.6961616161616164	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0030833~regulation of actin filament polymerization	4	0.13333333333333333	0.2745549608879436	PREX1, RASA1, ARHGAP18, PPP1R9A	2200	14	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0042176~regulation of protein catabolic process	4	0.13333333333333333	0.2745549608879436	CDC42, FAF1, PSMD3, NEDD4L	2200	14	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0000380~alternative mRNA splicing, via spliceosome	4	0.13333333333333333	0.2745549608879436	KDM1A, RSRC1, CELF4, SLU7	2200	14	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0043101~purine-containing compound salvage	4	0.13333333333333333	0.2745549608879436	PNP, ADK, GMPR, DCK	2200	14	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0002009~morphogenesis of an epithelium	4	0.13333333333333333	0.2745549608879436	FRAS1, PCDH15, TBX5, SERPINB5	2200	14	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0030667~secretory granule membrane	5	0.16666666666666669	0.2750854015528062	PTPRN2, SLC30A5, ICA1, CPE, ITPR2	2323	21	18224	1.8678638050140417	1.0	1.0	0.9987864077669902
GOTERM_MF_DIRECT	GO:0032052~bile acid binding	3	0.1	0.27746586958355157	FABP6, AKR1C2, PYGL	2185	8	16881	2.8971967963386724	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0001162~RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	3	0.1	0.27746586958355157	NCOA2, ZNF350, HSF2	2185	8	16881	2.8971967963386724	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0044297~cell body	11	0.36666666666666664	0.27776065604797606	GNAO1, CCT2, PACRG, CXADR, RIT2, P2RY1, SYNDIG1, NRG1, CACYBP, CCT8, DISC1	2323	63	18224	1.3697667903436306	1.0	1.0	0.9987864077669902
KEGG_PATHWAY	hsa04110:Cell cycle	20	0.6666666666666667	0.2785374411920444	GSK3B, TGFB2, GADD45A, TTK, SMC3, YWHAZ, GADD45G, CDC14B, CCNA1, STAG1, WEE1, CDK6, PTTG1, MYC, CDK1, ANAPC4, E2F3, BUB3, YWHAH, MAD2L1	910	124	6879	1.2192484934420418	1.0	1.0	0.9440559440559441
KEGG_PATHWAY	hsa00790:Folate biosynthesis	4	0.13333333333333333	0.2792581195110281	QDPR, MOCS2, GGH, MOCS1	910	14	6879	2.159811616954474	1.0	1.0	0.9440559440559441
UP_SEQ_FEATURE	compositionally biased region:Poly-Thr	9	0.3	0.27999783911856263	APP, MAP3K1, NRG3, NRXN1, RB1CC1, DLGAP1, ATXN7L1, HIF1A, TTN	2500	50	20063	1.444536	1.0	1.0	0.9966273187183811
GOTERM_BP_DIRECT	GO:0048286~lung alveolus development	7	0.23333333333333336	0.28177936604057907	MYOCD, PKDCC, PHF14, ABCA12, TNS3, FOXP2, HOPX	2200	34	16792	1.5714438502673795	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0061180~mammary gland epithelium development	3	0.1	0.28245203969163146	ATP2C2, JAK2, WNT2	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0019934~cGMP-mediated signaling	3	0.1	0.28245203969163146	EDNRB, CD36, PRKG1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0030210~heparin biosynthetic process	3	0.1	0.28245203969163146	CSGALNACT1, ANGPT1, GLCE	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0090277~positive regulation of peptide hormone secretion	3	0.1	0.28245203969163146	FGB, FGA, HFE	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0030836~positive regulation of actin filament depolymerization	3	0.1	0.28245203969163146	SEMA5A, WDR1, PLEK	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:1900246~positive regulation of RIG-I signaling pathway	3	0.1	0.28245203969163146	ANKRD17, ZC3HAV1, PUM1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0032926~negative regulation of activin receptor signaling pathway	3	0.1	0.28245203969163146	MAGI2, LEMD3, CER1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:1903358~regulation of Golgi organization	3	0.1	0.28245203969163146	USP6NL, STX18, MYO5A	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0040016~embryonic cleavage	3	0.1	0.28245203969163146	DPPA3, CUL3, TOP1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0040036~regulation of fibroblast growth factor receptor signaling pathway	3	0.1	0.28245203969163146	HHIP, LRIT3, SULF1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0042698~ovulation cycle	3	0.1	0.28245203969163146	GABRB1, BMPR1B, EGFR	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:2000650~negative regulation of sodium ion transmembrane transporter activity	3	0.1	0.28245203969163146	STK39, PCSK9, NEDD4L	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:2000369~regulation of clathrin-mediated endocytosis	3	0.1	0.28245203969163146	DNAJC6, SMAP1, SNAP91	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0001841~neural tube formation	3	0.1	0.28245203969163146	IPMK, STK4, STK3	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0003073~regulation of systemic arterial blood pressure	3	0.1	0.28245203969163146	ADAMTS16, DDAH1, NCALD	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0002467~germinal center formation	3	0.1	0.28245203969163146	MEF2C, BCL6, CXCL13	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0048227~plasma membrane to endosome transport	3	0.1	0.28245203969163146	USP6NL, RAB5C, COMMD1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0050966~detection of mechanical stimulus involved in sensory perception of pain	3	0.1	0.28245203969163146	TRPA1, ITGA2, FYN	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0050702~interleukin-1 beta secretion	3	0.1	0.28245203969163146	ABCA1, GBP5, CD36	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0060371~regulation of atrial cardiac muscle cell membrane depolarization	3	0.1	0.28245203969163146	SCN10A, GJA5, SCN5A	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0060155~platelet dense granule organization	3	0.1	0.28245203969163146	ABCA1, F2R, DTNBP1	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0060100~positive regulation of phagocytosis, engulfment	3	0.1	0.28245203969163146	ITGA2, ANO6, CD36	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0055001~muscle cell development	3	0.1	0.28245203969163146	MEGF10, KDM1A, SGCZ	2200	8	16792	2.8622727272727277	1.0	1.0	0.9996074582924436
UP_SEQ_FEATURE	compositionally biased region:Glu-rich	41	1.3666666666666667	0.28316982850723266	TCERG1, GTF3C3, CSRNP3, ROCK1, SH2D4B, WWC1, CHD7, DDX12P, CEP164, TRANK1, KIAA1211, PEG3-AS1, AK7, TTN, GOLGA4, PPP4R2, DNAJC21, MYO6, PIEZO2, FAM21C, MACROD2, ARGLU1, ZIM2, PPFIA2, SMARCE1, ATF7IP, PEG3, LRRIQ1, ATP1B4, WDR78, DIEXF, FAM160A1, TMX4, ASPH, KIF16B, HECW1, RBM20, POLR3G, C14ORF37, GLIPR1L2, CCDC171	2500	292	20063	1.1268260273972603	1.0	1.0	0.9966273187183811
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	5	0.16666666666666669	0.28469862050086603	NUDT7, NUFIP1, WDR3, IMP4, NUDT4	2185	21	16881	1.8394900294213794	1.0	1.0	1.0
BIOCARTA	h_eponfkbPathway:Erythropoietin mediated neuroprotection through NF-kB	4	0.13333333333333333	0.287111159957919	HIF1A-AS1, JAK2, HIF1A, NFKB1	219	14	1625	2.1200260926288323	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	5	0.16666666666666669	0.29249028343253747	PCM1, JAG1, CDH2, FUT10, FOXO3	2200	21	16792	1.8173160173160172	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0005605~basal lamina	4	0.13333333333333333	0.29715190272394515	LAMA2, COL4A4, AMTN, FN1	2323	15	18224	2.0920074616157267	1.0	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0045334~clathrin-coated endocytic vesicle	4	0.13333333333333333	0.29715190272394515	SFTA3, MYO1E, MYO6, CTLA4	2323	15	18224	2.0920074616157267	1.0	1.0	0.9987864077669902
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	16	0.5333333333333333	0.29889903604111395	NTNG1, LINGO2, TOP2B, GSK3B, APP, LRRN2, RYK, LUM, DCC, LRRC55, LRFN5, ALS2, SLITRK5, CNTN2, CNTN4, CTNNA2	2200	98	16792	1.2461595547309834	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0016358~dendrite development	6	0.2	0.30127914446917936	GRIP1, APP, DAB1, GRIN3A, KLHL1, PRKG1	2200	28	16792	1.6355844155844157	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0006378~mRNA polyadenylation	6	0.2	0.30127914446917936	APP, CSTF3, LEO1, PABPC1L, MTPAP, CDC73	2200	28	16792	1.6355844155844157	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	14	0.46666666666666673	0.30286810176863976	SNAP25, APP, DSCAM, NEGR1, OPRK1, NRG1, NAV2, SOBP, GNAO1, GRM5, HPGDS, ANKH, ALS2, NKX2-1	2200	84	16792	1.272121212121212	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	7	0.23333333333333336	0.3057537529587261	OVGP1, CCT2, FETUB, CCT8, ADAM30, SPAM1, ZPBP	2200	35	16792	1.5265454545454546	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0048565~digestive tract development	7	0.23333333333333336	0.3057537529587261	MYOCD, OXTR, PDGFC, CLDN18, DCHS1, ITGA6, FAT4	2200	35	16792	1.5265454545454546	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0030426~growth cone	18	0.6	0.30622747718857884	GSK3B, SNAP25, TRPC5, CXADR, NRSN1, DSCAM, PCDH9, DTNBP1, MYO5A, EPS8, TIAM2, PREX1, ALS2, RUFY3, UTRN, ERC2, SHANK2, NGEF	2323	116	18224	1.2173319280953583	1.0	1.0	0.9987864077669902
BBID	92.Ancient_Host_Defense_Pathways	3	0.1	0.3081679117805967	POU1F1, IL1R1, NFKB1	49	9	388	2.639455782312925	0.9999999999969797	1.0	1.0
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	10	0.33333333333333337	0.30831230793414444	NTRK2, KDM1A, CDH2, BTBD3, CEP120, FAT4, GNG12, PLCB1, HIF1A, FOXP2	2200	56	16792	1.362987012987013	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0010633~negative regulation of epithelial cell migration	4	0.13333333333333333	0.31249298266565895	SEMA3A, MCC, ADIPOR1, PTPRG	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0080182~histone H3-K4 trimethylation	4	0.13333333333333333	0.31249298266565895	CTR9, HIST1H1D, ARID4A, WDR61	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0030502~negative regulation of bone mineralization	4	0.13333333333333333	0.31249298266565895	AHSG, SOX9, STATH, HIF1A	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0035024~negative regulation of Rho protein signal transduction	4	0.13333333333333333	0.31249298266565895	ITGB1, BCL6, CUL3, ADRA1A	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0043149~stress fiber assembly	4	0.13333333333333333	0.31249298266565895	ITGB1, CUL3, PHACTR1, SORBS1	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0042692~muscle cell differentiation	4	0.13333333333333333	0.31249298266565895	IFRD1, ANKRD1, ASF1A, QKI	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0002042~cell migration involved in sprouting angiogenesis	4	0.13333333333333333	0.31249298266565895	ITGB1, EFNB2, KDR, ROBO1	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0006301~postreplication repair	4	0.13333333333333333	0.31249298266565895	HLTF, UBE2N, RAD18, WDR33	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	4	0.13333333333333333	0.31249298266565895	BCL6, CITED2, TMOD3, ARID4A	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0009165~nucleotide biosynthetic process	4	0.13333333333333333	0.31249298266565895	PRPS2, DCTD, AK7, DCK	2200	15	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
GOTERM_MF_DIRECT	GO:0001530~lipopolysaccharide binding	5	0.16666666666666669	0.3154913136923023	SELP, PSMA1, DROSHA, TREM2, HSPD1	2185	22	16881	1.7558768462658623	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	53	1.7666666666666668	0.3165278899459914	TSKS, PIWIL1, GSK3B, CCNK, FAF1, AP2A1, PPP1R9A, PARK2, SPRED2, RPS6KA3, SPRED1, RB1CC1, SCN5A, JAK2, KCNH1, CDK5RAP2, CEP68, BORA, VRK1, ANK2, VRK2, YWHAZ, TOM1L1, DNAJC3, EEF1A1, KAT2B, UTRN, PFKFB2, PARN, STK39, FOXO3, ADIPOR1, HIF1A, EGFR, TTN, CDC42, RFFL, SASH1, MAPK4, IL12RB2, CNTLN, MAP2K6, MAP3K1, MLKL, FZD5, CEP152, IL31RA, CDC5L, GDF3, SNAP91, NBEA, CD28, CCNYL1	2185	376	16881	1.0890172355031889	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0001046~core promoter sequence-specific DNA binding	8	0.26666666666666666	0.31857469913418135	MEF2C, MYOCD, SOHLH2, CCDC169-SOHLH2, SOX9, TOP1, ESR2, ZNF431	2185	43	16881	1.4373689532222875	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031461~cullin-RING ubiquitin ligase complex	3	0.1	0.3213165549606199	CUL4A, CAND1, CUL3	2323	9	18224	2.615009327019658	1.0	1.0	0.9987864077669902
GOTERM_BP_DIRECT	GO:0032435~negative regulation of proteasomal ubiquitin-dependent protein catabolic process	5	0.16666666666666669	0.32377540492727175	SDCBP, HFE, PBK, CLEC16A, FHIT	2200	22	16792	1.734710743801653	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0001954~positive regulation of cell-matrix adhesion	5	0.16666666666666669	0.32377540492727175	GSK3B, CDK6, CD36, DISC1, UTRN	2200	22	16792	1.734710743801653	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0046427~positive regulation of JAK-STAT cascade	5	0.16666666666666669	0.32377540492727175	IL26, CCL5, F2R, AKR1B1, ADIPOR1	2200	22	16792	1.734710743801653	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0055037~recycling endosome	17	0.5666666666666667	0.3248003750902563	ITGB1, GRIA1, SLC31A2, PANK1, HFE, MYO5A, LMTK2, ATP11B, COMMD1, ARHGAP44, EEA1, GRIP1, MYO5B, SLC9A9, ACKR3, DYNC1I1, RAB11FIP5	2323	110	18224	1.212413415254569	1.0	1.0	0.9987864077669902
GOTERM_MF_DIRECT	GO:0033130~acetylcholine receptor binding	3	0.1	0.3282489884051323	APP, NRXN1, JAK2	2185	9	16881	2.575286041189931	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008179~adenylate cyclase binding	3	0.1	0.3282489884051323	AKAP12, AKAP6, ADCY2	2185	9	16881	2.575286041189931	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0017069~snRNA binding	3	0.1	0.3282489884051323	RBPMS, GEMIN5, SNRPB2	2185	9	16881	2.575286041189931	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045909~positive regulation of vasodilation	6	0.2	0.3284536391625593	CPS1, GJA5, PTPRM, NOS1, EGFR, PTGDR	2200	29	16792	1.5791849529780566	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0007163~establishment or maintenance of cell polarity	6	0.2	0.3284536391625593	CDC42, CRB1, FAT1, NPHP3, PARVA, SYNE2	2200	29	16792	1.5791849529780566	1.0	1.0	0.9996074582924436
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	28	0.9333333333333335	0.3290350337310652	SHC4, CCL14, GSK3B, ITK, ROCK1, ADCY2, CXCL13, FOXO3, ADCY8, CDC42, PREX1, RAP1A, CCL5, JAK2, PRKACB, CCL16, LYN, STAT5B, STAT1, GNG12, NFKB1, PLCB4, PIK3CA, KRAS, GNB5, DOCK2, PLCB1, RAF1	910	186	6879	1.1379652605459059	1.0	1.0	0.9440559440559441
COG_ONTOLOGY	Cell envelope biogenesis, outer membrane / Carbohydrate transport and metabolism	3	0.1	0.33204156254713335	HSD3B2, HSD3B1, AK7	298	8	2026	2.549496644295302	0.9999999022813173	1.0	1.0
UP_SEQ_FEATURE	metal ion-binding site:Zinc	23	0.7666666666666666	0.3323963302054882	ITK, KDM4C, KCND2, KCND3, SIAH3, MGMT, GLO1, LANCL1, NGLY1, RABGGTA, MOB3B, OSGEP, AGBL4, PPP3CA, TEC, DDAH1, FNTB, PGGT1B, COL9A1, MSRB3, CPE, CA8, TP63	2500	159	20063	1.1608779874213837	1.0	1.0	0.9966273187183811
GOTERM_BP_DIRECT	GO:0010838~positive regulation of keratinocyte proliferation	3	0.1	0.33382555932418534	TGM1, REG3G, TP63	2200	9	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0060586~multicellular organismal iron ion homeostasis	3	0.1	0.33382555932418534	HFE, BTBD9, BMP6	2200	9	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0060539~diaphragm development	3	0.1	0.33382555932418534	KCNAB1, MSC, DISP1	2200	9	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0010469~regulation of receptor activity	3	0.1	0.33382555932418534	PDE4D, P2RY1, PCSK9	2200	9	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0016570~histone modification	3	0.1	0.33382555932418534	HLCS, CTR9, CDC73	2200	9	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
