Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008219~cell death	8	0.266755585195065	0.2384815460430721	BRINP1, ALS2, ZAK, FAF1, PTGER3, EMP1, EIF4G2, IL17A	2186	39	16792	1.575714922466981	1.0	1.0	1.0
UP_KEYWORDS	Age-related macular degeneration	4	0.1333777925975325	0.24226843243936116	ARMS2, C9, HTRA1, ERCC6	2528	14	20581	2.3260623869801087	1.0	1.0	0.9355992844364938
GOTERM_BP_DIRECT	GO:0030488~tRNA methylation	6	0.20006668889629878	0.24398982776443295	TRMT10A, NSUN2, TRMT6, THUMPD2, TRMT11, MTO1	2186	26	16792	1.7726792877753537	1.0	1.0	1.0
INTERPRO	IPR008972:Cupredoxin	5	0.16672224074691563	0.24407365850490859	EFNB2, HEPHL1, PADI2, PKHD1L1, EFNA5	2360	20	18559	1.9659957627118645	1.0	1.0	0.9996538594669436
BIOCARTA	h_reelinPathway:Reelin Signaling Pathway	3	0.10003334444814939	0.24610248297428866	DAB1, FYN, VLDLR	223	7	1625	3.122998078155029	1.0	1.0	1.0
COG_ONTOLOGY	Cell division and chromosome partitioning	21	0.7002334111370457	0.2479342881623525	CCDC178, DST, ZFC3H1, NDC80, CEP128, CENPE, TBC1D1, STAG1, PPFIBP1, SMCHD1, FAM184B, RUFY3, KIF13A, LRRFIP2, UTRN, PIBF1, PHLDB2, CLEC4F, KANK4, CDK5RAP2, CNTLN	296	117	2026	1.2285169785169785	0.9999887738316316	1.0	1.0
UP_KEYWORDS	Proteoglycan	9	0.3001000333444481	0.24869886174698735	NRP1, APOO, APP, VCAN, EPYC, LUM, TNR, PRG4, NYX	2528	49	20581	1.4953258202014983	1.0	1.0	0.9355992844364938
GOTERM_CC_DIRECT	GO:0097546~ciliary base	6	0.20006668889629878	0.25113865232708615	ICK, PRKAR2B, NPHP3, NPHP4, DISC1, PRKACB	2308	27	18224	1.7546697477373387	1.0	1.0	1.0
COG_ONTOLOGY	DNA replication, recombination, and repair	15	0.5001667222407469	0.2513525519624667	PCID2, AQR, ZCCHC6, DST, NBPF9, MCM9, LAMB1, IFIT1, NEIL3, DLG5, TRMT11, TOP1, UTRN, SKIV2L2, NUDT12	296	79	2026	1.2996065685939104	0.9999906439196973	1.0	1.0
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	7	0.23341113704568192	0.2534396487824483	SERPINB3, SDCBP, DAB2, LEF1, GCNT2, ALX1, TGFBR1	2186	33	16792	1.6294324766419916	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005545~1-phosphatidylinositol binding	5	0.16672224074691563	0.25357263440840283	EEA1, SCIN, SNX9, WDFY3, SNAP91	2182	20	16881	1.9341200733272226	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005875~microtubule associated complex	7	0.23341113704568192	0.25550140022215173	RANBP2, RABGAP1, MAP2, CHURC1-FNTB, FNTB, RANBP9, WDR43	2308	34	18224	1.6256499133448874	1.0	1.0	1.0
UP_KEYWORDS	Schizophrenia	3	0.10003334444814939	0.256729320289222	DTNBP1, DISC1, SMARCA2	2528	8	20581	3.0529568829113924	1.0	1.0	0.9355992844364938
GOTERM_BP_DIRECT	GO:0060828~regulation of canonical Wnt signaling pathway	5	0.16672224074691563	0.257800845868137	CCNY, FZD5, KREMEN1, CDK14, PARK2	2186	20	16792	1.9204025617566332	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019229~regulation of vasoconstriction	5	0.16672224074691563	0.257800845868137	EDN3, KCNMB2, AGTR1, ASIC2, ADRA1A	2186	20	16792	1.9204025617566332	1.0	1.0	1.0
INTERPRO	IPR022755:Zinc finger, double-stranded RNA binding	4	0.1333777925975325	0.2592517167350966	ZMAT3, DNAJC21, ZNF804B, ZNF804A	2360	14	18559	2.246852300242131	1.0	1.0	0.9996538594669436
INTERPRO	IPR002553:Clathrin/coatomer adaptor, adaptin-like, N-terminal	4	0.1333777925975325	0.2592517167350966	COPB1, AP2A1, AP3B1, AP4B1	2360	14	18559	2.246852300242131	1.0	1.0	0.9996538594669436
UP_SEQ_FEATURE	compositionally biased region:Poly-Ser	69	2.300766922307436	0.2596433930220136	NRP2, TRIO, SYCP2, IRS1, WWC1, SERTM1, FGF5, SPRED1, DACH1, NIPAL3, PGM5, JARID2, MAP3K7, CEP68, APAF1, RALGAPA2, ANKHD1-EIF4EBP3, TNNI3K, SLC39A12, NAV2, TEX2, ARID1B, GLTSCR1, KCTD8, GCFC2, KIAA0922, WDFY3, PKHD1L1, MCTP2, ATF6, CNTNAP5, NOTCH2, SYNPO2, PRICKLE2, RNF219, NDNF, MLLT3, TRAK1, PRICKLE4, C1ORF111, ATAD2B, NPAS3, BCLAF1, ATXN7, CNTNAP3B, HECTD4, BTBD3, LRIG1, XIRP2, ZSWIM6, IL12RB2, CNTLN, RUNX1T1, TTC14, MBD5, MAP3K1, SGCZ, ANKHD1, STAG1, DLG5, STK17B, CASS4, CCDC6, FAT2, TAF7, TCF4, PLCH1, CCSER1, MBTPS2	2482	509	20063	1.095785134302934	1.0	1.0	0.9992845644786263
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	18	0.6002000666888962	0.26014495527007775	APP, GPX2, NDUFA12, IDH1, GAB1, ETFDH, SLC7A11, OXR1, PARK2, MSRA, WRN, ALS2, RRM2B, MSRB3, ERCC8, HAO1, ERCC6, SGK2	2186	110	16792	1.2569907676952508	1.0	1.0	1.0
UP_KEYWORDS	Synaptosome	10	0.33344448149383127	0.2614981027242498	CYFIP2, PRKCG, FARP1, SNAP25, FLRT2, ITSN1, SLC17A6, UNC5C, PDLIM5, PPP1R9A	2528	57	20581	1.4282839218298913	1.0	1.0	0.9355992844364938
BBID	92.Ancient_Host_Defense_Pathways	3	0.10003334444814939	0.26227692789449564	POU1F1, IL1R1, NFKB1	44	9	388	2.939393939393939	0.9999999992332703	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Lys-rich	20	0.6668889629876625	0.2633349733697591	SPAG17, IQCA1, CTR9, BOD1L1, CEP164, CHD7, CHD6, MSL2, DDX52, FAM159B, ARHGAP5, SLC4A4, PARD3B, PARD3, ESF1, BBX, PHIP, TOP1, CCDC50, TAF2	2482	131	20063	1.2341069440429104	1.0	1.0	0.9992845644786263
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	55	1.833944648216072	0.2654613325469908	NRP1, FLT1, GDI2, TNC, SYNE2, AKAP12, ALCAM, CDH2, PGM5, JAK1, DST, ITGA2, ITGA1, CASK, LMO7, RPS3A, YWHAZ, RHOB, PALLD, ITGA6, LAP3, PHLDB2, FOCAD, RALA, SYNPO2, NEDD9, TWF1, LPP, ARHGAP22, DPP4, EFNB2, GNA13, RAB21, CDC42, SDCBP, FLRT2, FLRT3, CD59, RSU1, WASF1, MPZL1, PARVA, SORBS1, ARHGAP26, ARHGAP24, FERMT1, PPFIBP1, DAB2, NFASC, FAP, CASS4, FAT1, KRAS, SNTB1, LIMS1	2308	391	18224	1.1106924873784945	1.0	1.0	1.0
KEGG_PATHWAY	hsa04320:Dorso-ventral axis formation	6	0.20006668889629878	0.2658319477740616	NOTCH2, PIWIL1, KRAS, FMN2, ETS1, ETV6	891	27	6879	1.7156752712308267	1.0	1.0	0.9438596491228071
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	42	1.4004668222740915	0.2675094639687751	USP13, GSK3B, RALA, CUL3, FAF1, DERL1, PTPN22, GRIK2, ASB18, TANK, PARK2, HSPD1, HERC2, PRKAR2B, BTBD3, HLTF, SNX9, ARIH1, SCN5A, RFFL, PRKACB, CCDC50, JAK1, RNF20, SHPRH, PACRG, GPR37, FZD5, FZD4, FANCL, PDE4D, YOD1, BTBD11, ERLIN2, BTBD9, YWHAZ, CUL4A, MYOD1, ASB4, ATF6, TRIB2, RAD18	2182	287	16881	1.132167847801301	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0034185~apolipoprotein binding	4	0.1333777925975325	0.2675444404438833	LIPC, PLG, VLDLR, LPA	2182	14	16881	2.2104229409453975	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0034236~protein kinase A catalytic subunit binding	4	0.1333777925975325	0.2675444404438833	GSK3B, PRKAR2B, PKIA, SOX9	2182	14	16881	2.2104229409453975	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0042043~neurexin family protein binding	4	0.1333777925975325	0.2675444404438833	SDCBP, NLGN1, NLGN4X, CASK	2182	14	16881	2.2104229409453975	1.0	1.0	1.0
KEGG_PATHWAY	hsa00790:Folate biosynthesis	4	0.1333777925975325	0.26820954158684707	QDPR, MOCS2, GGH, MOCS1	891	14	6879	2.2058682058682058	1.0	1.0	0.9438596491228071
GOTERM_CC_DIRECT	GO:0005641~nuclear envelope lumen	3	0.10003334444814939	0.26868894098531193	BCHE, APP, CACYBP	2308	8	18224	2.961005199306759	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0072669~tRNA-splicing ligase complex	3	0.10003334444814939	0.26868894098531193	FAM98B, FAM98A, C14ORF166	2308	8	18224	2.961005199306759	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031314~extrinsic component of mitochondrial inner membrane	3	0.10003334444814939	0.26868894098531193	OPA1, NOA1, NDUFAF5	2308	8	18224	2.961005199306759	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031297~replication fork processing	6	0.20006668889629878	0.26997334105183834	MMS22L, SMARCAL1, WRN, DDX11, BOD1L1, THOC1	2186	27	16792	1.7070244993392296	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	6	0.20006668889629878	0.26997334105183834	SHC4, GPM6A, PUM1, JARID2, SOX21, PAX2	2186	27	16792	1.7070244993392296	1.0	1.0	1.0
INTERPRO	IPR026845:Neurexophilin/NXPE	3	0.10003334444814939	0.27031632419341783	NXPE3, NXPH2, NXPE1	2360	8	18559	2.9489936440677966	1.0	1.0	0.9996538594669436
GOTERM_BP_DIRECT	GO:0061053~somite development	4	0.1333777925975325	0.2712234949034604	MTHFD1, FRZB, RBBP6, PPP2R3A	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071732~cellular response to nitric oxide	4	0.1333777925975325	0.2712234949034604	GUCY1B3, MMP3, HNRNPD, AQP1	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019395~fatty acid oxidation	4	0.1333777925975325	0.2712234949034604	PRKAA1, ACSM1, PPARG, HAO2	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071361~cellular response to ethanol	4	0.1333777925975325	0.2712234949034604	GLRA1, GLRA2, PRKAA1, ITPR2	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042176~regulation of protein catabolic process	4	0.1333777925975325	0.2712234949034604	CDC42, FAF1, PSMD3, NEDD4L	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0047496~vesicle transport along microtubule	4	0.1333777925975325	0.2712234949034604	RAB1A, RASGRP1, DYNC1I1, WDR43	2186	14	16792	2.1947457848647236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007585~respiratory gaseous exchange	7	0.23341113704568192	0.27669847813519344	EDNRA, DACH1, MAN2A1, NDUFA12, BPGM, HNMT, TMPRSS11D	2186	34	16792	1.581507992034874	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030828~positive regulation of cGMP biosynthetic process	3	0.10003334444814939	0.27981847971332596	GUCY1A3, GUCY1A2, OSTN	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030836~positive regulation of actin filament depolymerization	3	0.10003334444814939	0.27981847971332596	SEMA5A, WDR1, PLEK	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900364~negative regulation of mRNA polyadenylation	3	0.10003334444814939	0.27981847971332596	RNF20, CTR9, ZC3H14	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042135~neurotransmitter catabolic process	3	0.10003334444814939	0.27981847971332596	LRTOMT, MAOB, NAALAD2	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904322~cellular response to forskolin	3	0.10003334444814939	0.27981847971332596	ADCY2, EFNA5, GNAI1	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0040016~embryonic cleavage	3	0.10003334444814939	0.27981847971332596	DPPA3, CUL3, TOP1	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000001~regulation of DNA damage checkpoint	3	0.10003334444814939	0.27981847971332596	CUL4A, RFWD3, FBXO4	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003073~regulation of systemic arterial blood pressure	3	0.10003334444814939	0.27981847971332596	ADAMTS16, DDAH1, NCALD	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2001224~positive regulation of neuron migration	3	0.10003334444814939	0.27981847971332596	SRGAP2C, SEMA6A, SEMA3A	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045654~positive regulation of megakaryocyte differentiation	3	0.10003334444814939	0.27981847971332596	SCIN, KDM1A, HMGB2	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050966~detection of mechanical stimulus involved in sensory perception of pain	3	0.10003334444814939	0.27981847971332596	TRPA1, ITGA2, FYN	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048672~positive regulation of collateral sprouting	3	0.10003334444814939	0.27981847971332596	SEMA4D, BCL11A, EFNA5	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051983~regulation of chromosome segregation	3	0.10003334444814939	0.27981847971332596	KIF2B, MKI67, PUM1	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060080~inhibitory postsynaptic potential	3	0.10003334444814939	0.27981847971332596	GABRB3, GLRA1, GRIK2	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060012~synaptic transmission, glycinergic	3	0.10003334444814939	0.27981847971332596	SLC6A5, GLRA1, GLRA2	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0055001~muscle cell development	3	0.10003334444814939	0.27981847971332596	MEGF10, KDM1A, SGCZ	2186	8	16792	2.88060384263495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	9	0.3001000333444481	0.2823012557070819	KIRREL3, GPM6A, ALS2, ITGA1, DTNBP1, ZSWIM6, SRGAP2, NYAP2, SGK1	2186	48	16792	1.4403019213174748	1.0	1.0	1.0
UP_SEQ_FEATURE	short sequence motif:Bipartite nuclear localization signal	6	0.20006668889629878	0.2851372821987729	SCNM1, DENND4A, GLIS3, ZNF326, FGF12, SLU7	2482	29	20063	1.6724276862374616	1.0	1.0	0.9992845644786263
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	5	0.16672224074691563	0.28837063058711965	ITGA2, LEF1, NRG1, SOX9, ARHGAP5	2186	21	16792	1.828954820720603	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000132~establishment of mitotic spindle orientation	5	0.16672224074691563	0.28837063058711965	EYA1, SPRY1, NDC80, WDR43, CDK5RAP2	2186	21	16792	1.828954820720603	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002028~regulation of sodium ion transport	5	0.16672224074691563	0.28837063058711965	NKAIN2, NKAIN3, NOS1, SLC8A1, YWHAH	2186	21	16792	1.828954820720603	1.0	1.0	1.0
UP_KEYWORDS	Cardiomyopathy	13	0.4334778259419807	0.28852698881467986	LAMA4, TNNI3K, TBX5, MTO1, OPA1, MYO6, KRAS, CTNNA3, SCN5A, RAF1, ZFPM2, TMPO, FKTN	2528	81	20581	1.3066152914517892	1.0	1.0	0.9355992844364938
KEGG_PATHWAY	hsa00640:Propanoate metabolism	6	0.20006668889629878	0.29215320371423736	LDHB, MCEE, ACSS3, SUCLA2, ECHDC1, ACACA	891	28	6879	1.654401154401154	1.0	1.0	0.9438596491228071
GOTERM_CC_DIRECT	GO:0005662~DNA replication factor A complex	4	0.1333777925975325	0.2935995098889672	SMARCAL1, CDC5L, ERCC5, BCAS2	2308	15	18224	2.1056036972848062	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0071203~WASH complex	4	0.1333777925975325	0.2935995098889672	KIAA0196, KIAA1033, FAM21C, FAM21A	2308	15	18224	2.1056036972848062	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	14	0.46682227409136384	0.2947779048663255	SNAP25, APP, MCOLN3, DSCAM, NEGR1, OPRK1, NRG1, NAV2, SOBP, GRM5, HPGDS, LMX1A, ALS2, DRD3	2186	84	16792	1.2802683745044219	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0015631~tubulin binding	8	0.266755585195065	0.2956073250712368	AGBL4, RABGAP1, AGBL1, STMN2, FYN, NCALD, PARK2, CDK5RAP2	2182	42	16881	1.4736152939635982	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003281~ventricular septum development	6	0.20006668889629878	0.2965094154700748	LUZP1, LMO4, XIRP2, LRP2, TBX5, LTBP1	2186	28	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	13	0.4334778259419807	0.2968683789055446	FZD3, RALA, SEC24B, APAF1, CITED2, LMO4, COBL, SHROOM3, PAX2, KAT2A, MTHFD1, ALX1, PRKACB	2186	77	16792	1.296895236510973	1.0	1.0	1.0
BIOCARTA	h_eponfkbPathway:Erythropoietin mediated neuroprotection through NF-kB	4	0.1333777925975325	0.2970947544568572	HIF1A-AS1, HIF1A-AS2, JAK2, NFKB1	223	14	1625	2.081998718770019	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	12	0.40013337779259756	0.2987654083529532	STRA8, BRINP1, FZD4, NTRK3, TNC, PPARG, RORB, SOX9, BRINP3, PAX2, EPHA3, AQP1	2186	70	16792	1.3168474709188343	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0009986~cell surface	74	2.4674891630543514	0.3004933668733279	PTPRT, CPM, APP, NRP1, RTP2, KCNC1, HHIP, HNRNPU, HMGB1, SLC7A11, ROBO1, GHR, GPRC6A, TNR, ITGB8, CD36, SCN5A, ANXA9, ROS1, HAVCR2, KCNH1, KCNH5, IL1R1, ANXA4, ITGA2, ITGA1, ANO6, HTR3B, UNC5D, PRLR, TGFBR1, DCSTAMP, CD109, CD226, ITGA6, VAMP4, CDH17, GRIA1, NOTCH2, RALA, NLGN1, ABCB1, PLG, HMMR, CLCN3, IQGAP2, HSPD1, DPP4, EGFLAM, P2RY1, PDGFC, CD59, SLIT2, NDP, ARSB, MPZL1, CORIN, FZD3, NLGN4X, FZD5, FZD4, WNT7A, DEFB133, GRIN2B, ACVR2A, TREML1, LRFN5, FAP, TNFSF4, TREML2, CD28, ACKR3, CEP41, KCNK2	2308	542	18224	1.0780535534991398	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	24	0.8002667555851951	0.30320906926815233	ACAD8, PNLIPRP1, ASAH1, PTPRN2, PLCL1, MTTP, GDE1, LRP2, OMA1, NR2F2, GPCPD1, APOL5, LIPC, PLCZ1, FABP6, TTPA, PDE3A, NPHP3, TPP1, PPARG, CD36, FAR2, LPA, JAZF1	2186	157	16792	1.1742588912652023	1.0	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Poly-Asp	14	0.46682227409136384	0.30406373813569515	URI1, ZCCHC6, TMEM30B, UBR4, GPCPD1, LEMD3, MEIS2, SLC8A1, STAG1, BTF3P11, MIS18BP1, HECTD4, FAM21C, POLR3G	2482	89	20063	1.2715461434689312	1.0	1.0	0.9992845644786263
UP_SEQ_FEATURE	short sequence motif:SH2-binding	3	0.10003334444814939	0.3080470706608238	TOM1L1, SS18L2, LRP2	2482	9	20063	2.6944668278270214	1.0	1.0	0.9992845644786263
GOTERM_BP_DIRECT	GO:0080182~histone H3-K4 trimethylation	4	0.1333777925975325	0.30887208902216134	CTR9, HIST1H1D, ARID4A, WDR61	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035024~negative regulation of Rho protein signal transduction	4	0.1333777925975325	0.30887208902216134	ARHGAP42, MYOC, CUL3, ADRA1A	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1901381~positive regulation of potassium ion transmembrane transport	4	0.1333777925975325	0.30887208902216134	KCNC1, EDN3, NOS1AP, OPRK1	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042692~muscle cell differentiation	4	0.1333777925975325	0.30887208902216134	IFRD1, ANKRD1, ASF1A, QKI	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002437~inflammatory response to antigenic stimulus	4	0.1333777925975325	0.30887208902216134	HMGB2, IL20RB, HMGB1, RASGRP1	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001953~negative regulation of cell-matrix adhesion	4	0.1333777925975325	0.30887208902216134	MYOC, RASA1, CASK, SEMA3E	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	4	0.1333777925975325	0.30887208902216134	CITED2, TMOD3, ARID4A, BPGM	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008585~female gonad development	4	0.1333777925975325	0.30887208902216134	IDH1, FSHR, ARID5B, LHX8	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060441~epithelial tube branching involved in lung morphogenesis	4	0.1333777925975325	0.30887208902216134	DLG5, HHIP, KRAS, SOX9	2186	15	16792	2.0484293992070755	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0035257~nuclear hormone receptor binding	5	0.16672224074691563	0.3145609048674022	NCOA2, BCAS3, STAT1, MYOD1, NCOA7	2182	22	16881	1.7582909757520206	1.0	1.0	1.0
KEGG_PATHWAY	hsa01100:Metabolic pathways	164	5.468489496498833	0.3154778153892345	DMGDH, GALNT14, AHCYL2, DGKD, CMAS, GALNT13, DGKB, PANK1, NDUFA12, GLDC, ACSM1, GALNT18, XYLT1, ATP5C1, GALNT10, CNDP1, GLS, HPGDS, LIPC, PNP, FLAD1, NDST4, ENPP3, HADH, CSGALNACT1, ST6GAL1, GLCE, OXSM, MCCC1, ACSL5, KMO, SDHB, DCTD, INPP4B, WBSCR17, MTHFD1, IDNK, LAP3, PNLIP, ATP6V1A, TPH2, MAOB, AK5, ATP5O, PLA2G7, CYP19A1, AK7, GNS, ACACA, MTMR6, ADH6, MTMR7, LDHB, MAN2A1, AMDHD1, HLCS, SI, HAO1, PIP5K1B, LTA4H, PLCG1, HAO2, ARSB, ATP6V1C2, CYP2J2, IDH1, UROS, COX7B2, QDPR, SQLE, EXT2, BST1, UCK2, G6PC2, HAL, CPS1, POC1B-GALNT4, PLCH1, GALNTL6, HPSE, STT3B, CDS2, PNLIPRP1, MOCS2, PIGN, DPYS, GBE1, ADK, PIK3C2G, ATP5G3, SMPD2, MCEE, ATIC, PLCZ1, AUH, NNT, B3GALT2, KYNU, MAN1A1, UGT2A2, PHGDH, ME3, HMGCS2, NOS1, ACAD8, CBR1, CERS6, BCKDHB, PLA2G4A, BPGM, ATP5F1, BAAT, PLCB4, RRM2B, DCT, ACOX2, IMPAD1, DPYD, AGPS, ALDH1A1, ST20-MTHFS, UGT2B4, PIK3C3, PIGM, BCAT1, ST6GALNAC3, MOCS1, SPAM1, ST6GALNAC5, PRPS2, NDUFB9, PRIM2, ASAH1, FH, ACSS3, SGMS1, HSD17B4, SGMS2, MAT2B, AGPAT4, NFS1, UGP2, CHSY1, POLR2B, GCNT2, ADSS, GALNT7, GALNT5, GALNT4, HSD3B2, TPK1, MMAB, HSD3B1, MBOAT1, NMNAT2, COX6C, ETNPPL, GALC, MGAT4C, CYP24A1, SUCLA2, GPAM, POLR3G, CDO1	891	1219	6879	1.0386942987435193	1.0	1.0	0.9438596491228071
GOTERM_CC_DIRECT	GO:0031095~platelet dense tubular network membrane	3	0.10003334444814939	0.318407327016593	ITPR1, ITPR2, MRVI1	2308	9	18224	2.6320046216060082	1.0	1.0	1.0
KEGG_PATHWAY	hsa00760:Nicotinate and nicotinamide metabolism	6	0.20006668889629878	0.318894513754561	BST1, PNP, NNT, ENPP3, NMNAT2, NUDT12	891	29	6879	1.597352838732149	1.0	1.0	0.9438596491228071
GOTERM_BP_DIRECT	GO:0043687~post-translational protein modification	5	0.16672224074691563	0.31939732463016646	RHBDD1, MINA, STT3B, ARSB, SUMF1	2186	22	16792	1.7458205106878486	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046329~negative regulation of JNK cascade	5	0.16672224074691563	0.31939732463016646	MECOM, DUSP19, AIDA, PARK2, FKTN	2186	22	16792	1.7458205106878486	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	5	0.16672224074691563	0.31939732463016646	IKBIP, XRCC4, ERCC8, ERCC6, TP63	2186	22	16792	1.7458205106878486	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	53	1.7672557519173058	0.32001547890975585	TSKS, PIWIL1, GSK3B, FAF1, AP2A1, PPP1R9A, PARK2, GHR, SPRED1, RB1CC1, SCN5A, JAK2, KCNH1, CDK5RAP2, MAP3K5, CEP68, VRK1, ANK2, YWHAZ, TOM1L1, DNAJC3, EEF1A1, KAT2B, CCNY, CKS2, CD226, PPP1R12B, UTRN, PFKFB2, PARN, STK39, FOXO3, CDC42, RICTOR, PLCG1, RFFL, SASH1, MAPK4, IL12RB2, CNTLN, MAP2K6, MAP3K1, FZD5, CEP152, CADPS, IL31RA, CDC5L, GDF3, SNAP91, IBTK, CD28, CCNYL1, LIMS1	2182	376	16881	1.0905145094291788	1.0	1.0	1.0
INTERPRO	IPR025714:Methyltransferase domain	3	0.10003334444814939	0.3202340958927492	METTL24, METTL10, GSTCD	2360	9	18559	2.621327683615819	1.0	1.0	0.9996538594669436
INTERPRO	IPR008011:Complex 1 LYR protein	3	0.10003334444814939	0.3202340958927492	NDUFB9, LYRM4, LYRM7	2360	9	18559	2.621327683615819	1.0	1.0	0.9996538594669436
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	6	0.20006668889629878	0.3234422752187101	FH, PTH, VPS54, ILDR2, IL20RB, KRAS	2186	29	16792	1.5892986717985929	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	7	0.23341113704568192	0.32449986734266867	PPM1A, FZD4, MBD2, RSPO3, DISC1, WLS, ATP6V1C2	2186	36	16792	1.4936464369218259	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1901998~toxin transport	7	0.23341113704568192	0.32449986734266867	CD274, NRP1, SCFD1, MTMR12, RAB28, CCT8, CCT5	2186	36	16792	1.4936464369218259	1.0	1.0	1.0
