Annotation Cluster 1	Enrichment Score: 46.22062886104295
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	zinc finger region:C2H2-type 16	17	26.153846153846157	1.7216576771049094E-24	ZNF17, ZNF540, ZNF573, ZNF571, ZNF808, ZNF607, ZNF606, ZNF616, ZNF836, ZNF615, ZNF569, ZNF347, ZNF665, ZNF585B, ZNF432, ZNF420, ZNF585A	56	103	20063	59.13158807212204	1.997122905441695E-22	1.1849055777722024E-23	9.621028195586258E-24
UP_SEQ_FEATURE	zinc finger region:C2H2-type 17	15	23.076923076923077	4.258771180249763E-22	ZNF17, ZNF540, ZNF573, ZNF571, ZNF808, ZNF607, ZNF616, ZNF836, ZNF615, ZNF569, ZNF347, ZNF665, ZNF585B, ZNF420, ZNF585A	56	82	20063	65.5368031358885	4.9401745690897256E-20	2.7682012671623463E-21	2.247684789576264E-21
GOTERM_CC_DIRECT	GO:0005634~nucleus	53	81.53846153846153	1.637968693162902E-21	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, LEUTX, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	5415	18224	3.023215487425075	3.275937386325804E-20	1.637968693162902E-20	1.637968693162902E-20
UP_SEQ_FEATURE	zinc finger region:C2H2-type 18	11	16.923076923076923	1.5923417470766434E-15	ZNF573, ZNF808, ZNF607, ZNF616, ZNF615, ZNF569, ZNF347, ZNF585B, ZNF665, ZNF420, ZNF585A	56	65	20063	60.629945054945054	1.8030021919912542E-13	9.805472863577226E-15	7.961708735383217E-15
UP_SEQ_FEATURE	zinc finger region:C2H2-type 19	10	15.384615384615385	2.1266678435582624E-14	ZNF573, ZNF808, ZNF607, ZNF836, ZNF616, ZNF615, ZNF347, ZNF585B, ZNF420, ZNF585A	56	54	20063	66.34589947089947	2.4726887204451486E-12	1.2441006884815834E-13	1.0101672256901747E-13
UP_SEQ_FEATURE	zinc finger region:C2H2-type 20	6	9.230769230769232	4.5413618242299495E-8	ZNF808, ZNF607, ZNF836, ZNF616, ZNF585B, ZNF585A	56	36	20063	59.711309523809526	5.267965955013665E-6	2.310171014934366E-7	1.8757798839210658E-7
UP_SEQ_FEATURE	zinc finger region:C2H2-type 21	5	7.6923076923076925	7.224014282209338E-7	ZNF808, ZNF836, ZNF616, ZNF585B, ZNF585A	56	26	20063	68.89766483516483	8.379508493883137E-5	3.5217069625770524E-6	2.8595056533745296E-6
UP_SEQ_FEATURE	zinc finger region:C2H2-type 22	3	4.615384615384616	0.0021258596565231747	ZNF808, ZNF836, ZNF585A	56	25	20063	42.99214285714286	0.21875166601462104	0.009949023192528456	0.008078266694788063

Annotation Cluster 2	Enrichment Score: 0.5649587748120802
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0044212~transcription regulatory region DNA binding	3	4.615384615384616	0.15284969597688428	ZNF649, ZNF613, ZNF567	56	213	16881	4.245724346076458	0.9572191952656511	0.48402403726013354	0.4330741386011721
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	5	7.6923076923076925	0.20938660023252986	ZNF350, ZNF649, ZNF613, ZNF567, ZNF345	56	720	16792	2.08234126984127	0.9955003790824981	1.0	1.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	4	6.153846153846154	0.6308269094271968	ZNF350, ZNF649, ZNF613, ZNF567	56	981	16792	1.2226590942187272	0.9999999998887523	1.0	1.0

Annotation Cluster 3	Enrichment Score: 5.1595005001172735E-8
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Transmembrane helix	3	4.615384615384616	0.9999998047443635	SMIM17, C19ORF18, ZNF566	59	5634	20581	0.18574574466164873	1.0	1.0	0.9999998047443635
UP_KEYWORDS	Transmembrane	3	4.615384615384616	0.9999998165111447	SMIM17, C19ORF18, ZNF566	59	5651	20581	0.185186962559499	1.0	1.0	0.9999998165111447
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	3	4.615384615384616	0.9999999057239338	SMIM17, C19ORF18, ZNF566	59	5163	18224	0.17947783610238432	1.0	1.0	1.0
UP_KEYWORDS	Membrane	4	6.153846153846154	0.9999999978130409	SMIM17, C19ORF18, ZNF566, SIPA1L3	59	7494	20581	0.1861918913662003	1.0	1.0	0.9999999978130409

